"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","3","L"
"01-16","3","L"
"01-21","2","L"
"01-26","2","L"
"01-31","2","L"
"02-05","3","L"
"02-10","4","M"
"02-15","4","M"
"02-20","6","M"
"02-25","4","M"
"03-02","2","L"
"03-07","2","L"
"03-12","1","L"
"03-17","1","L"
"03-22","3","L"
"03-27","2","L"
"04-01","1","L"
"04-06","2","L"
"04-11","2","L"
"04-16","3","L"
"04-21","3","L"
"04-26","1","L"
"05-01","2","L"
"05-06","1","L"
"05-11","4","M"
"05-16","4","M"
"05-21","3","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","4","M"
"06-15","3","L"
"06-20","4","M"
"06-25","2","L"
"06-30","2","L"
"07-05","2","L"
"07-10","3","L"
"07-15","6","M"
"07-20","5","M"
"07-25","5","M"
"07-30","6","M"
"08-04","3","L"
"08-09","2","L"
"08-14","4","M"
"08-19","5","M"
"08-24","4","M"
"08-29","7","H"
"09-03","5","M"
"09-08","4","M"
"09-13","4","M"
"09-18","3","L"
"09-23","3","L"
"09-28","2","L"
"10-03","2","L"
"10-08","6","M"
"10-13","8","H"
"10-18","6","M"
"10-23","8","H"
"10-28","6","M"
"11-02","6","M"
"11-07","3","L"
"11-12","5","M"
"11-17","3","L"
"11-22","3","L"
"11-27","5","M"
"12-02","5","M"
