"StartDate","Count","Class"
"01-01","2","L"
"01-06","0","L"
"01-11","0","L"
"01-16","0","L"
"01-21","0","L"
"01-26","0","L"
"01-31","0","L"
"02-05","1","L"
"02-10","0","L"
"02-15","3","L"
"02-20","4","M"
"02-25","4","M"
"03-02","7","H"
"03-07","5","M"
"03-12","8","H"
"03-17","6","M"
"03-22","7","H"
"03-27","7","H"
"04-01","8","H"
"04-06","7","H"
"04-11","8","H"
"04-16","8","H"
"04-21","7","H"
"04-26","6","M"
"05-01","7","H"
"05-06","6","M"
"05-11","4","M"
"05-16","3","L"
"05-21","4","M"
"05-26","4","M"
"05-31","6","M"
"06-05","5","M"
"06-10","4","M"
"06-15","5","M"
"06-20","2","L"
"06-25","1","L"
"06-30","3","L"
"07-05","6","M"
"07-10","5","M"
"07-15","7","H"
"07-20","6","M"
"07-25","5","M"
"07-30","2","L"
"08-04","5","M"
"08-09","4","M"
"08-14","3","L"
"08-19","3","L"
"08-24","4","M"
"08-29","3","L"
"09-03","6","M"
"09-08","8","H"
"09-13","8","H"
"09-18","9","H"
"09-23","7","H"
"09-28","6","M"
"10-03","7","H"
"10-08","6","M"
"10-13","5","M"
"10-18","2","L"
"10-23","2","L"
"10-28","3","L"
"11-02","4","M"
"11-07","3","L"
"11-12","3","L"
"11-17","4","M"
"11-22","2","L"
"11-27","1","L"
"12-02","0","L"
