"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","4","M"
"01-16","3","L"
"01-21","1","L"
"01-26","2","L"
"01-31","4","M"
"02-05","4","M"
"02-10","5","M"
"02-15","5","M"
"02-20","5","M"
"02-25","5","M"
"03-02","6","M"
"03-07","4","M"
"03-12","3","L"
"03-17","4","M"
"03-22","3","L"
"03-27","5","M"
"04-01","3","L"
"04-06","5","M"
"04-11","7","H"
"04-16","7","H"
"04-21","4","M"
"04-26","6","M"
"05-01","4","M"
"05-06","7","H"
"05-11","7","H"
"05-16","5","M"
"05-21","4","M"
"05-26","5","M"
"05-31","6","M"
"06-05","5","M"
"06-10","1","L"
"06-15","0","L"
"06-20","3","L"
"06-25","3","L"
"06-30","5","M"
"07-05","6","M"
"07-10","6","M"
"07-15","6","M"
"07-20","6","M"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","3","L"
"08-14","4","M"
"08-19","5","M"
"08-24","5","M"
"08-29","5","M"
"09-03","5","M"
"09-08","4","M"
"09-13","4","M"
"09-18","3","L"
"09-23","2","L"
"09-28","3","L"
"10-03","3","L"
"10-08","4","M"
"10-13","5","M"
"10-18","3","L"
"10-23","3","L"
"10-28","3","L"
"11-02","3","L"
"11-07","2","L"
"11-12","1","L"
"11-17","0","L"
"11-22","1","L"
"11-27","2","L"
"12-02","1","L"
