"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","2","L"
"01-16","0","L"
"01-21","2","L"
"01-26","1","L"
"01-31","1","L"
"02-05","2","L"
"02-10","2","L"
"02-15","5","M"
"02-20","5","M"
"02-25","7","H"
"03-02","5","M"
"03-07","4","M"
"03-12","2","L"
"03-17","4","M"
"03-22","5","M"
"03-27","6","M"
"04-01","6","M"
"04-06","6","M"
"04-11","8","H"
"04-16","6","M"
"04-21","7","H"
"04-26","7","H"
"05-01","6","M"
"05-06","6","M"
"05-11","6","M"
"05-16","4","M"
"05-21","2","L"
"05-26","1","L"
"05-31","2","L"
"06-05","1","L"
"06-10","0","L"
"06-15","0","L"
"06-20","1","L"
"06-25","3","L"
"06-30","1","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","3","L"
"07-25","1","L"
"07-30","1","L"
"08-04","0","L"
"08-09","0","L"
"08-14","1","L"
"08-19","1","L"
"08-24","0","L"
"08-29","1","L"
"09-03","1","L"
"09-08","2","L"
"09-13","4","M"
"09-18","3","L"
"09-23","2","L"
"09-28","7","H"
"10-03","7","H"
"10-08","6","M"
"10-13","6","M"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","2","L"
"11-07","0","L"
"11-12","0","L"
"11-17","0","L"
"11-22","0","L"
"11-27","2","L"
"12-02","0","L"
