"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","2","L"
"01-16","1","L"
"01-21","2","L"
"01-26","1","L"
"01-31","2","L"
"02-05","3","L"
"02-10","4","M"
"02-15","4","M"
"02-20","5","M"
"02-25","5","M"
"03-02","7","H"
"03-07","6","M"
"03-12","4","M"
"03-17","5","M"
"03-22","5","M"
"03-27","2","L"
"04-01","2","L"
"04-06","2","L"
"04-11","1","L"
"04-16","0","L"
"04-21","1","L"
"04-26","3","L"
"05-01","3","L"
"05-06","2","L"
"05-11","3","L"
"05-16","1","L"
"05-21","1","L"
"05-26","1","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","1","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","0","L"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","1","L"
"08-14","0","L"
"08-19","1","L"
"08-24","1","L"
"08-29","1","L"
"09-03","3","L"
"09-08","3","L"
"09-13","3","L"
"09-18","3","L"
"09-23","4","M"
"09-28","4","M"
"10-03","4","M"
"10-08","4","M"
"10-13","6","M"
"10-18","4","M"
"10-23","5","M"
"10-28","5","M"
"11-02","3","L"
"11-07","3","L"
"11-12","3","L"
"11-17","2","L"
"11-22","2","L"
"11-27","2","L"
"12-02","2","L"
