"StartDate","Count","Class"
"01-01","5","M"
"01-06","3","L"
"01-11","4","M"
"01-16","3","L"
"01-21","3","L"
"01-26","5","M"
"01-31","5","M"
"02-05","5","M"
"02-10","5","M"
"02-15","6","M"
"02-20","6","M"
"02-25","7","H"
"03-02","7","H"
"03-07","5","M"
"03-12","7","H"
"03-17","6","M"
"03-22","4","M"
"03-27","5","M"
"04-01","5","M"
"04-06","5","M"
"04-11","4","M"
"04-16","1","L"
"04-21","2","L"
"04-26","3","L"
"05-01","3","L"
"05-06","3","L"
"05-11","5","M"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","2","L"
"06-05","0","L"
"06-10","1","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","3","L"
"07-05","2","L"
"07-10","1","L"
"07-15","2","L"
"07-20","4","M"
"07-25","3","L"
"07-30","2","L"
"08-04","5","M"
"08-09","6","M"
"08-14","5","M"
"08-19","4","M"
"08-24","4","M"
"08-29","5","M"
"09-03","4","M"
"09-08","5","M"
"09-13","4","M"
"09-18","5","M"
"09-23","5","M"
"09-28","4","M"
"10-03","6","M"
"10-08","4","M"
"10-13","4","M"
"10-18","5","M"
"10-23","3","L"
"10-28","4","M"
"11-02","3","L"
"11-07","4","M"
"11-12","7","H"
"11-17","5","M"
"11-22","6","M"
"11-27","3","L"
"12-02","3","L"
