"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","4","M"
"01-16","8","H"
"01-21","6","M"
"01-26","8","H"
"01-31","8","H"
"02-05","7","H"
"02-10","6","M"
"02-15","7","H"
"02-20","7","H"
"02-25","9","H"
"03-02","6","M"
"03-07","6","M"
"03-12","3","L"
"03-17","1","L"
"03-22","1","L"
"03-27","1","L"
"04-01","1","L"
"04-06","0","L"
"04-11","1","L"
"04-16","1","L"
"04-21","1","L"
"04-26","1","L"
"05-01","2","L"
"05-06","2","L"
"05-11","1","L"
"05-16","0","L"
"05-21","1","L"
"05-26","1","L"
"05-31","0","L"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","2","L"
"07-05","0","L"
"07-10","2","L"
"07-15","1","L"
"07-20","0","L"
"07-25","1","L"
"07-30","0","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","3","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","3","L"
"09-18","3","L"
"09-23","6","M"
"09-28","7","H"
"10-03","7","H"
"10-08","8","H"
"10-13","9","H"
"10-18","7","H"
"10-23","9","H"
"10-28","9","H"
"11-02","8","H"
"11-07","9","H"
"11-12","7","H"
"11-17","6","M"
"11-22","7","H"
"11-27","5","M"
"12-02","6","M"
