"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","4","M"
"01-16","5","M"
"01-21","6","M"
"01-26","7","H"
"01-31","6","M"
"02-05","4","M"
"02-10","4","M"
"02-15","3","L"
"02-20","3","L"
"02-25","5","M"
"03-02","5","M"
"03-07","7","H"
"03-12","5","M"
"03-17","5","M"
"03-22","3","L"
"03-27","4","M"
"04-01","1","L"
"04-06","3","L"
"04-11","2","L"
"04-16","0","L"
"04-21","1","L"
"04-26","2","L"
"05-01","1","L"
"05-06","0","L"
"05-11","3","L"
"05-16","2","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","0","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","1","L"
"07-20","4","M"
"07-25","3","L"
"07-30","3","L"
"08-04","4","M"
"08-09","2","L"
"08-14","0","L"
"08-19","0","L"
"08-24","2","L"
"08-29","2","L"
"09-03","4","M"
"09-08","1","L"
"09-13","3","L"
"09-18","5","M"
"09-23","5","M"
"09-28","5","M"
"10-03","5","M"
"10-08","6","M"
"10-13","6","M"
"10-18","4","M"
"10-23","4","M"
"10-28","4","M"
"11-02","3","L"
"11-07","4","M"
"11-12","6","M"
"11-17","6","M"
"11-22","7","H"
"11-27","7","H"
"12-02","4","M"
