"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","5","M"
"01-16","5","M"
"01-21","8","H"
"01-26","6","M"
"01-31","4","M"
"02-05","4","M"
"02-10","2","L"
"02-15","4","M"
"02-20","6","M"
"02-25","6","M"
"03-02","6","M"
"03-07","7","H"
"03-12","5","M"
"03-17","4","M"
"03-22","4","M"
"03-27","2","L"
"04-01","2","L"
"04-06","2","L"
"04-11","1","L"
"04-16","1","L"
"04-21","0","L"
"04-26","1","L"
"05-01","0","L"
"05-06","0","L"
"05-11","1","L"
"05-16","1","L"
"05-21","1","L"
"05-26","0","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","0","L"
"07-10","0","L"
"07-15","0","L"
"07-20","1","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","0","L"
"08-24","0","L"
"08-29","0","L"
"09-03","0","L"
"09-08","0","L"
"09-13","0","L"
"09-18","0","L"
"09-23","0","L"
"09-28","2","L"
"10-03","3","L"
"10-08","5","M"
"10-13","6","M"
"10-18","6","M"
"10-23","6","M"
"10-28","6","M"
"11-02","5","M"
"11-07","6","M"
"11-12","8","H"
"11-17","6","M"
"11-22","7","H"
"11-27","6","M"
"12-02","6","M"
