"StartDate","Count","Class"
"01-01","5","M"
"01-06","3","L"
"01-11","1","L"
"01-16","4","M"
"01-21","3","L"
"01-26","3","L"
"01-31","5","M"
"02-05","7","H"
"02-10","6","M"
"02-15","7","H"
"02-20","6","M"
"02-25","9","H"
"03-02","8","H"
"03-07","8","H"
"03-12","6","M"
"03-17","6","M"
"03-22","5","M"
"03-27","7","H"
"04-01","8","H"
"04-06","7","H"
"04-11","7","H"
"04-16","5","M"
"04-21","4","M"
"04-26","5","M"
"05-01","4","M"
"05-06","3","L"
"05-11","4","M"
"05-16","2","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","2","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","3","L"
"07-25","3","L"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","3","L"
"08-24","4","M"
"08-29","4","M"
"09-03","2","L"
"09-08","3","L"
"09-13","4","M"
"09-18","5","M"
"09-23","3","L"
"09-28","4","M"
"10-03","2","L"
"10-08","4","M"
"10-13","3","L"
"10-18","3","L"
"10-23","3","L"
"10-28","3","L"
"11-02","2","L"
"11-07","0","L"
"11-12","1","L"
"11-17","2","L"
"11-22","4","M"
"11-27","2","L"
"12-02","2","L"
