"StartDate","Count","Class"
"01-01","4","M"
"01-06","6","M"
"01-11","5","M"
"01-16","5","M"
"01-21","6","M"
"01-26","6","M"
"01-31","5","M"
"02-05","5","M"
"02-10","5","M"
"02-15","3","L"
"02-20","4","M"
"02-25","3","L"
"03-02","6","M"
"03-07","5","M"
"03-12","3","L"
"03-17","3","L"
"03-22","3","L"
"03-27","1","L"
"04-01","2","L"
"04-06","1","L"
"04-11","1","L"
"04-16","0","L"
"04-21","0","L"
"04-26","1","L"
"05-01","2","L"
"05-06","2","L"
"05-11","3","L"
"05-16","1","L"
"05-21","0","L"
"05-26","0","L"
"05-31","0","L"
"06-05","2","L"
"06-10","1","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","1","L"
"07-05","1","L"
"07-10","2","L"
"07-15","0","L"
"07-20","1","L"
"07-25","1","L"
"07-30","3","L"
"08-04","4","M"
"08-09","2","L"
"08-14","2","L"
"08-19","3","L"
"08-24","4","M"
"08-29","4","M"
"09-03","4","M"
"09-08","3","L"
"09-13","5","M"
"09-18","3","L"
"09-23","3","L"
"09-28","4","M"
"10-03","3","L"
"10-08","1","L"
"10-13","3","L"
"10-18","4","M"
"10-23","3","L"
"10-28","4","M"
"11-02","5","M"
"11-07","5","M"
"11-12","4","M"
"11-17","3","L"
"11-22","2","L"
"11-27","4","M"
"12-02","2","L"
