"StartDate","Count","Class"
"01-01","3","L"
"01-06","1","L"
"01-11","0","L"
"01-16","2","L"
"01-21","2","L"
"01-26","2","L"
"01-31","3","L"
"02-05","2","L"
"02-10","2","L"
"02-15","2","L"
"02-20","5","M"
"02-25","7","H"
"03-02","5","M"
"03-07","5","M"
"03-12","3","L"
"03-17","5","M"
"03-22","5","M"
"03-27","5","M"
"04-01","5","M"
"04-06","6","M"
"04-11","5","M"
"04-16","6","M"
"04-21","8","H"
"04-26","7","H"
"05-01","7","H"
"05-06","6","M"
"05-11","6","M"
"05-16","8","H"
"05-21","8","H"
"05-26","6","M"
"05-31","7","H"
"06-05","7","H"
"06-10","5","M"
"06-15","3","L"
"06-20","4","M"
"06-25","5","M"
"06-30","5","M"
"07-05","7","H"
"07-10","6","M"
"07-15","8","H"
"07-20","7","H"
"07-25","6","M"
"07-30","4","M"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","4","M"
"08-24","4","M"
"08-29","5","M"
"09-03","4","M"
"09-08","3","L"
"09-13","5","M"
"09-18","5","M"
"09-23","5","M"
"09-28","1","L"
"10-03","1","L"
"10-08","2","L"
"10-13","2","L"
"10-18","0","L"
"10-23","2","L"
"10-28","3","L"
"11-02","4","M"
"11-07","2","L"
"11-12","1","L"
"11-17","0","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
