"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","1","L"
"01-16","3","L"
"01-21","1","L"
"01-26","2","L"
"01-31","3","L"
"02-05","2","L"
"02-10","4","M"
"02-15","2","L"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","2","L"
"03-12","3","L"
"03-17","2","L"
"03-22","2","L"
"03-27","3","L"
"04-01","2","L"
"04-06","2","L"
"04-11","4","M"
"04-16","3","L"
"04-21","5","M"
"04-26","4","M"
"05-01","4","M"
"05-06","2","L"
"05-11","1","L"
"05-16","3","L"
"05-21","3","L"
"05-26","1","L"
"05-31","2","L"
"06-05","0","L"
"06-10","0","L"
"06-15","4","M"
"06-20","3","L"
"06-25","3","L"
"06-30","3","L"
"07-05","2","L"
"07-10","3","L"
"07-15","4","M"
"07-20","3","L"
"07-25","7","H"
"07-30","6","M"
"08-04","3","L"
"08-09","5","M"
"08-14","4","M"
"08-19","3","L"
"08-24","1","L"
"08-29","3","L"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","5","M"
"09-23","5","M"
"09-28","5","M"
"10-03","5","M"
"10-08","2","L"
"10-13","3","L"
"10-18","4","M"
"10-23","3","L"
"10-28","3","L"
"11-02","2","L"
"11-07","2","L"
"11-12","2","L"
"11-17","3","L"
"11-22","2","L"
"11-27","0","L"
"12-02","1","L"
