"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","2","L"
"01-16","2","L"
"01-21","2","L"
"01-26","2","L"
"01-31","2","L"
"02-05","4","M"
"02-10","3","L"
"02-15","3","L"
"02-20","5","M"
"02-25","5","M"
"03-02","3","L"
"03-07","3","L"
"03-12","3","L"
"03-17","2","L"
"03-22","3","L"
"03-27","3","L"
"04-01","1","L"
"04-06","3","L"
"04-11","3","L"
"04-16","3","L"
"04-21","1","L"
"04-26","2","L"
"05-01","3","L"
"05-06","3","L"
"05-11","2","L"
"05-16","2","L"
"05-21","3","L"
"05-26","2","L"
"05-31","1","L"
"06-05","2","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","1","L"
"07-10","4","M"
"07-15","4","M"
"07-20","4","M"
"07-25","5","M"
"07-30","4","M"
"08-04","5","M"
"08-09","4","M"
"08-14","5","M"
"08-19","5","M"
"08-24","5","M"
"08-29","6","M"
"09-03","8","H"
"09-08","8","H"
"09-13","7","H"
"09-18","6","M"
"09-23","4","M"
"09-28","5","M"
"10-03","2","L"
"10-08","3","L"
"10-13","2","L"
"10-18","4","M"
"10-23","4","M"
"10-28","4","M"
"11-02","6","M"
"11-07","5","M"
"11-12","5","M"
"11-17","2","L"
"11-22","2","L"
"11-27","1","L"
"12-02","1","L"
