"StartDate","Count","Class"
"01-01","7","H"
"01-06","8","H"
"01-11","8","H"
"01-16","9","H"
"01-21","7","H"
"01-26","5","M"
"01-31","4","M"
"02-05","5","M"
"02-10","7","H"
"02-15","7","H"
"02-20","8","H"
"02-25","7","H"
"03-02","7","H"
"03-07","5","M"
"03-12","6","M"
"03-17","4","M"
"03-22","6","M"
"03-27","7","H"
"04-01","7","H"
"04-06","7","H"
"04-11","7","H"
"04-16","6","M"
"04-21","7","H"
"04-26","4","M"
"05-01","5","M"
"05-06","5","M"
"05-11","5","M"
"05-16","6","M"
"05-21","5","M"
"05-26","2","L"
"05-31","2","L"
"06-05","1","L"
"06-10","3","L"
"06-15","2","L"
"06-20","3","L"
"06-25","1","L"
"06-30","1","L"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","4","M"
"07-25","3","L"
"07-30","2","L"
"08-04","4","M"
"08-09","2","L"
"08-14","5","M"
"08-19","3","L"
"08-24","3","L"
"08-29","3","L"
"09-03","3","L"
"09-08","4","M"
"09-13","3","L"
"09-18","5","M"
"09-23","6","M"
"09-28","7","H"
"10-03","5","M"
"10-08","7","H"
"10-13","9","H"
"10-18","8","H"
"10-23","7","H"
"10-28","6","M"
"11-02","7","H"
"11-07","5","M"
"11-12","8","H"
"11-17","9","H"
"11-22","6","M"
"11-27","8","H"
"12-02","9","H"
