"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","2","L"
"01-16","3","L"
"01-21","3","L"
"01-26","5","M"
"01-31","5","M"
"02-05","4","M"
"02-10","1","L"
"02-15","2","L"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","4","M"
"03-12","7","H"
"03-17","5","M"
"03-22","5","M"
"03-27","6","M"
"04-01","7","H"
"04-06","6","M"
"04-11","4","M"
"04-16","5","M"
"04-21","5","M"
"04-26","1","L"
"05-01","3","L"
"05-06","2","L"
"05-11","1","L"
"05-16","1","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","3","L"
"06-10","3","L"
"06-15","2","L"
"06-20","2","L"
"06-25","5","M"
"06-30","4","M"
"07-05","1","L"
"07-10","2","L"
"07-15","2","L"
"07-20","4","M"
"07-25","4","M"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","2","L"
"08-19","3","L"
"08-24","3","L"
"08-29","5","M"
"09-03","6","M"
"09-08","5","M"
"09-13","6","M"
"09-18","6","M"
"09-23","5","M"
"09-28","4","M"
"10-03","4","M"
"10-08","2","L"
"10-13","3","L"
"10-18","3","L"
"10-23","7","H"
"10-28","6","M"
"11-02","5","M"
"11-07","4","M"
"11-12","3","L"
"11-17","3","L"
"11-22","3","L"
"11-27","2","L"
"12-02","2","L"
