"StartDate","Count","Class"
"01-01","1","L"
"01-06","4","M"
"01-11","5","M"
"01-16","4","M"
"01-21","4","M"
"01-26","3","L"
"01-31","4","M"
"02-05","2","L"
"02-10","4","M"
"02-15","5","M"
"02-20","5","M"
"02-25","5","M"
"03-02","5","M"
"03-07","4","M"
"03-12","5","M"
"03-17","4","M"
"03-22","5","M"
"03-27","6","M"
"04-01","6","M"
"04-06","5","M"
"04-11","5","M"
"04-16","7","H"
"04-21","4","M"
"04-26","5","M"
"05-01","4","M"
"05-06","3","L"
"05-11","4","M"
"05-16","4","M"
"05-21","1","L"
"05-26","6","M"
"05-31","5","M"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","4","M"
"07-10","5","M"
"07-15","2","L"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","4","M"
"08-09","5","M"
"08-14","6","M"
"08-19","5","M"
"08-24","3","L"
"08-29","3","L"
"09-03","2","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","3","L"
"09-28","3","L"
"10-03","4","M"
"10-08","5","M"
"10-13","3","L"
"10-18","2","L"
"10-23","4","M"
"10-28","4","M"
"11-02","5","M"
"11-07","3","L"
"11-12","2","L"
"11-17","2","L"
"11-22","2","L"
"11-27","2","L"
"12-02","5","M"
