"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","4","M"
"01-16","4","M"
"01-21","3","L"
"01-26","6","M"
"01-31","5","M"
"02-05","5","M"
"02-10","5","M"
"02-15","7","H"
"02-20","6","M"
"02-25","6","M"
"03-02","7","H"
"03-07","7","H"
"03-12","5","M"
"03-17","4","M"
"03-22","3","L"
"03-27","3","L"
"04-01","4","M"
"04-06","3","L"
"04-11","1","L"
"04-16","1","L"
"04-21","2","L"
"04-26","0","L"
"05-01","1","L"
"05-06","3","L"
"05-11","3","L"
"05-16","2","L"
"05-21","0","L"
"05-26","0","L"
"05-31","0","L"
"06-05","2","L"
"06-10","1","L"
"06-15","2","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","2","L"
"07-10","0","L"
"07-15","0","L"
"07-20","0","L"
"07-25","0","L"
"07-30","2","L"
"08-04","0","L"
"08-09","0","L"
"08-14","3","L"
"08-19","3","L"
"08-24","2","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","1","L"
"09-18","3","L"
"09-23","2","L"
"09-28","3","L"
"10-03","4","M"
"10-08","3","L"
"10-13","1","L"
"10-18","3","L"
"10-23","5","M"
"10-28","3","L"
"11-02","2","L"
"11-07","3","L"
"11-12","1","L"
"11-17","2","L"
"11-22","1","L"
"11-27","3","L"
"12-02","6","M"
