"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","2","L"
"01-16","1","L"
"01-21","1","L"
"01-26","0","L"
"01-31","1","L"
"02-05","1","L"
"02-10","1","L"
"02-15","1","L"
"02-20","2","L"
"02-25","1","L"
"03-02","6","M"
"03-07","4","M"
"03-12","3","L"
"03-17","3","L"
"03-22","1","L"
"03-27","0","L"
"04-01","0","L"
"04-06","2","L"
"04-11","3","L"
"04-16","4","M"
"04-21","2","L"
"04-26","2","L"
"05-01","2","L"
"05-06","3","L"
"05-11","4","M"
"05-16","4","M"
"05-21","2","L"
"05-26","4","M"
"05-31","6","M"
"06-05","5","M"
"06-10","4","M"
"06-15","5","M"
"06-20","3","L"
"06-25","3","L"
"06-30","3","L"
"07-05","3","L"
"07-10","4","M"
"07-15","3","L"
"07-20","3","L"
"07-25","5","M"
"07-30","4","M"
"08-04","4","M"
"08-09","3","L"
"08-14","2","L"
"08-19","5","M"
"08-24","6","M"
"08-29","5","M"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","5","M"
"09-23","4","M"
"09-28","5","M"
"10-03","2","L"
"10-08","3","L"
"10-13","4","M"
"10-18","3","L"
"10-23","4","M"
"10-28","3","L"
"11-02","2","L"
"11-07","3","L"
"11-12","1","L"
"11-17","1","L"
"11-22","0","L"
"11-27","0","L"
"12-02","0","L"
