"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","8","H"
"01-16","9","H"
"01-21","8","H"
"01-26","8","H"
"01-31","8","H"
"02-05","7","H"
"02-10","7","H"
"02-15","6","M"
"02-20","8","H"
"02-25","8","H"
"03-02","8","H"
"03-07","6","M"
"03-12","6","M"
"03-17","5","M"
"03-22","8","H"
"03-27","6","M"
"04-01","7","H"
"04-06","9","H"
"04-11","6","M"
"04-16","5","M"
"04-21","6","M"
"04-26","4","M"
"05-01","5","M"
"05-06","3","L"
"05-11","4","M"
"05-16","5","M"
"05-21","2","L"
"05-26","1","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","1","L"
"07-05","0","L"
"07-10","4","M"
"07-15","4","M"
"07-20","2","L"
"07-25","3","L"
"07-30","2","L"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","4","M"
"08-24","4","M"
"08-29","4","M"
"09-03","5","M"
"09-08","5","M"
"09-13","6","M"
"09-18","9","H"
"09-23","9","H"
"09-28","9","H"
"10-03","10","H"
"10-08","9","H"
"10-13","9","H"
"10-18","8","H"
"10-23","7","H"
"10-28","7","H"
"11-02","4","M"
"11-07","6","M"
"11-12","6","M"
"11-17","7","H"
"11-22","7","H"
"11-27","8","H"
"12-02","8","H"
