"StartDate","Count","Class"
"01-01","5","M"
"01-06","5","M"
"01-11","6","M"
"01-16","5","M"
"01-21","5","M"
"01-26","5","M"
"01-31","6","M"
"02-05","7","H"
"02-10","7","H"
"02-15","6","M"
"02-20","7","H"
"02-25","7","H"
"03-02","7","H"
"03-07","7","H"
"03-12","5","M"
"03-17","5","M"
"03-22","6","M"
"03-27","6","M"
"04-01","7","H"
"04-06","9","H"
"04-11","5","M"
"04-16","6","M"
"04-21","5","M"
"04-26","3","L"
"05-01","3","L"
"05-06","2","L"
"05-11","4","M"
"05-16","3","L"
"05-21","4","M"
"05-26","2","L"
"05-31","0","L"
"06-05","2","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","3","L"
"07-15","2","L"
"07-20","1","L"
"07-25","0","L"
"07-30","2","L"
"08-04","2","L"
"08-09","4","M"
"08-14","5","M"
"08-19","3","L"
"08-24","4","M"
"08-29","5","M"
"09-03","6","M"
"09-08","6","M"
"09-13","8","H"
"09-18","6","M"
"09-23","8","H"
"09-28","7","H"
"10-03","7","H"
"10-08","9","H"
"10-13","9","H"
"10-18","6","M"
"10-23","8","H"
"10-28","6","M"
"11-02","3","L"
"11-07","5","M"
"11-12","5","M"
"11-17","5","M"
"11-22","6","M"
"11-27","6","M"
"12-02","4","M"
