"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","4","M"
"01-16","4","M"
"01-21","6","M"
"01-26","4","M"
"01-31","3","L"
"02-05","7","H"
"02-10","5","M"
"02-15","4","M"
"02-20","5","M"
"02-25","6","M"
"03-02","5","M"
"03-07","5","M"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","5","M"
"04-01","6","M"
"04-06","4","M"
"04-11","5","M"
"04-16","5","M"
"04-21","5","M"
"04-26","5","M"
"05-01","3","L"
"05-06","5","M"
"05-11","3","L"
"05-16","6","M"
"05-21","3","L"
"05-26","1","L"
"05-31","2","L"
"06-05","1","L"
"06-10","2","L"
"06-15","3","L"
"06-20","5","M"
"06-25","3","L"
"06-30","4","M"
"07-05","3","L"
"07-10","4","M"
"07-15","3","L"
"07-20","3","L"
"07-25","2","L"
"07-30","2","L"
"08-04","2","L"
"08-09","4","M"
"08-14","4","M"
"08-19","4","M"
"08-24","5","M"
"08-29","3","L"
"09-03","2","L"
"09-08","3","L"
"09-13","2","L"
"09-18","5","M"
"09-23","6","M"
"09-28","7","H"
"10-03","8","H"
"10-08","6","M"
"10-13","6","M"
"10-18","4","M"
"10-23","2","L"
"10-28","4","M"
"11-02","3","L"
"11-07","3","L"
"11-12","4","M"
"11-17","6","M"
"11-22","6","M"
"11-27","5","M"
"12-02","3","L"
