"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","2","L"
"01-16","2","L"
"01-21","4","M"
"01-26","1","L"
"01-31","1","L"
"02-05","0","L"
"02-10","4","M"
"02-15","4","M"
"02-20","6","M"
"02-25","5","M"
"03-02","5","M"
"03-07","6","M"
"03-12","5","M"
"03-17","5","M"
"03-22","5","M"
"03-27","5","M"
"04-01","3","L"
"04-06","3","L"
"04-11","3","L"
"04-16","1","L"
"04-21","4","M"
"04-26","3","L"
"05-01","4","M"
"05-06","2","L"
"05-11","2","L"
"05-16","2","L"
"05-21","2","L"
"05-26","1","L"
"05-31","3","L"
"06-05","2","L"
"06-10","0","L"
"06-15","0","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","1","L"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","3","L"
"08-24","3","L"
"08-29","2","L"
"09-03","1","L"
"09-08","1","L"
"09-13","1","L"
"09-18","4","M"
"09-23","5","M"
"09-28","6","M"
"10-03","4","M"
"10-08","5","M"
"10-13","6","M"
"10-18","5","M"
"10-23","5","M"
"10-28","4","M"
"11-02","5","M"
"11-07","4","M"
"11-12","2","L"
"11-17","1","L"
"11-22","2","L"
"11-27","3","L"
"12-02","4","M"
