"StartDate","Count","Class"
"01-01","6","M"
"01-06","5","M"
"01-11","7","H"
"01-16","8","H"
"01-21","6","M"
"01-26","7","H"
"01-31","7","H"
"02-05","9","H"
"02-10","8","H"
"02-15","10","H"
"02-20","9","H"
"02-25","9","H"
"03-02","9","H"
"03-07","8","H"
"03-12","4","M"
"03-17","3","L"
"03-22","3","L"
"03-27","4","M"
"04-01","3","L"
"04-06","6","M"
"04-11","7","H"
"04-16","6","M"
"04-21","6","M"
"04-26","5","M"
"05-01","5","M"
"05-06","4","M"
"05-11","1","L"
"05-16","2","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","2","L"
"07-10","0","L"
"07-15","0","L"
"07-20","1","L"
"07-25","2","L"
"07-30","0","L"
"08-04","1","L"
"08-09","2","L"
"08-14","0","L"
"08-19","2","L"
"08-24","1","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","4","M"
"09-18","5","M"
"09-23","4","M"
"09-28","5","M"
"10-03","6","M"
"10-08","6","M"
"10-13","8","H"
"10-18","7","H"
"10-23","5","M"
"10-28","5","M"
"11-02","5","M"
"11-07","5","M"
"11-12","4","M"
"11-17","4","M"
"11-22","7","H"
"11-27","5","M"
"12-02","6","M"
