"StartDate","Count","Class"
"01-01","5","M"
"01-06","6","M"
"01-11","6","M"
"01-16","6","M"
"01-21","6","M"
"01-26","7","H"
"01-31","8","H"
"02-05","8","H"
"02-10","5","M"
"02-15","7","H"
"02-20","5","M"
"02-25","4","M"
"03-02","4","M"
"03-07","3","L"
"03-12","3","L"
"03-17","6","M"
"03-22","4","M"
"03-27","5","M"
"04-01","4","M"
"04-06","2","L"
"04-11","3","L"
"04-16","0","L"
"04-21","1","L"
"04-26","4","M"
"05-01","4","M"
"05-06","3","L"
"05-11","2","L"
"05-16","1","L"
"05-21","0","L"
"05-26","1","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","4","M"
"07-15","2","L"
"07-20","0","L"
"07-25","1","L"
"07-30","1","L"
"08-04","3","L"
"08-09","4","M"
"08-14","4","M"
"08-19","3","L"
"08-24","4","M"
"08-29","6","M"
"09-03","6","M"
"09-08","6","M"
"09-13","7","H"
"09-18","5","M"
"09-23","4","M"
"09-28","4","M"
"10-03","4","M"
"10-08","4","M"
"10-13","4","M"
"10-18","8","H"
"10-23","7","H"
"10-28","7","H"
"11-02","8","H"
"11-07","8","H"
"11-12","8","H"
"11-17","8","H"
"11-22","6","M"
"11-27","8","H"
"12-02","7","H"
