"StartDate","Count","Class"
"01-01","9","H"
"01-06","9","H"
"01-11","9","H"
"01-16","9","H"
"01-21","8","H"
"01-26","9","H"
"01-31","9","H"
"02-05","10","H"
"02-10","10","H"
"02-15","9","H"
"02-20","8","H"
"02-25","8","H"
"03-02","7","H"
"03-07","7","H"
"03-12","8","H"
"03-17","6","M"
"03-22","6","M"
"03-27","6","M"
"04-01","8","H"
"04-06","7","H"
"04-11","5","M"
"04-16","2","L"
"04-21","4","M"
"04-26","5","M"
"05-01","5","M"
"05-06","6","M"
"05-11","8","H"
"05-16","7","H"
"05-21","4","M"
"05-26","5","M"
"05-31","3","L"
"06-05","4","M"
"06-10","2","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","3","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","1","L"
"07-30","3","L"
"08-04","3","L"
"08-09","3","L"
"08-14","3","L"
"08-19","2","L"
"08-24","4","M"
"08-29","4","M"
"09-03","3","L"
"09-08","4","M"
"09-13","7","H"
"09-18","7","H"
"09-23","8","H"
"09-28","9","H"
"10-03","9","H"
"10-08","9","H"
"10-13","9","H"
"10-18","9","H"
"10-23","10","H"
"10-28","10","H"
"11-02","10","H"
"11-07","10","H"
"11-12","10","H"
"11-17","9","H"
"11-22","9","H"
"11-27","9","H"
"12-02","10","H"
