"StartDate","Count","Class"
"01-01","3","L"
"01-06","2","L"
"01-11","1","L"
"01-16","1","L"
"01-21","0","L"
"01-26","0","L"
"01-31","0","L"
"02-05","1","L"
"02-10","1","L"
"02-15","2","L"
"02-20","4","M"
"02-25","7","H"
"03-02","8","H"
"03-07","5","M"
"03-12","9","H"
"03-17","6","M"
"03-22","10","H"
"03-27","10","H"
"04-01","10","H"
"04-06","9","H"
"04-11","9","H"
"04-16","9","H"
"04-21","8","H"
"04-26","7","H"
"05-01","8","H"
"05-06","7","H"
"05-11","7","H"
"05-16","5","M"
"05-21","5","M"
"05-26","5","M"
"05-31","5","M"
"06-05","5","M"
"06-10","4","M"
"06-15","5","M"
"06-20","4","M"
"06-25","3","L"
"06-30","5","M"
"07-05","6","M"
"07-10","6","M"
"07-15","6","M"
"07-20","7","H"
"07-25","5","M"
"07-30","3","L"
"08-04","5","M"
"08-09","4","M"
"08-14","4","M"
"08-19","3","L"
"08-24","5","M"
"08-29","6","M"
"09-03","8","H"
"09-08","5","M"
"09-13","6","M"
"09-18","6","M"
"09-23","6","M"
"09-28","5","M"
"10-03","5","M"
"10-08","6","M"
"10-13","3","L"
"10-18","1","L"
"10-23","2","L"
"10-28","1","L"
"11-02","1","L"
"11-07","1","L"
"11-12","5","M"
"11-17","2","L"
"11-22","4","M"
"11-27","1","L"
"12-02","2","L"
