"StartDate","Count","Class"
"01-01","2","L"
"01-06","4","M"
"01-11","2","L"
"01-16","2","L"
"01-21","3","L"
"01-26","3","L"
"01-31","2","L"
"02-05","3","L"
"02-10","3","L"
"02-15","4","M"
"02-20","3","L"
"02-25","3","L"
"03-02","5","M"
"03-07","4","M"
"03-12","3","L"
"03-17","2","L"
"03-22","4","M"
"03-27","4","M"
"04-01","4","M"
"04-06","5","M"
"04-11","5","M"
"04-16","5","M"
"04-21","5","M"
"04-26","5","M"
"05-01","6","M"
"05-06","4","M"
"05-11","5","M"
"05-16","1","L"
"05-21","1","L"
"05-26","0","L"
"05-31","1","L"
"06-05","3","L"
"06-10","2","L"
"06-15","2","L"
"06-20","1","L"
"06-25","2","L"
"06-30","1","L"
"07-05","0","L"
"07-10","1","L"
"07-15","2","L"
"07-20","1","L"
"07-25","4","M"
"07-30","3","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","4","M"
"08-24","2","L"
"08-29","5","M"
"09-03","5","M"
"09-08","5","M"
"09-13","4","M"
"09-18","7","H"
"09-23","7","H"
"09-28","5","M"
"10-03","4","M"
"10-08","8","H"
"10-13","3","L"
"10-18","2","L"
"10-23","3","L"
"10-28","2","L"
"11-02","2","L"
"11-07","1","L"
"11-12","1","L"
"11-17","0","L"
"11-22","0","L"
"11-27","0","L"
"12-02","1","L"
