"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","2","L"
"01-16","4","M"
"01-21","4","M"
"01-26","5","M"
"01-31","4","M"
"02-05","4","M"
"02-10","4","M"
"02-15","5","M"
"02-20","5","M"
"02-25","6","M"
"03-02","6","M"
"03-07","5","M"
"03-12","6","M"
"03-17","6","M"
"03-22","6","M"
"03-27","6","M"
"04-01","4","M"
"04-06","4","M"
"04-11","3","L"
"04-16","3","L"
"04-21","3","L"
"04-26","3","L"
"05-01","3","L"
"05-06","2","L"
"05-11","4","M"
"05-16","4","M"
"05-21","3","L"
"05-26","1","L"
"05-31","3","L"
"06-05","4","M"
"06-10","4","M"
"06-15","5","M"
"06-20","4","M"
"06-25","2","L"
"06-30","3","L"
"07-05","3","L"
"07-10","3","L"
"07-15","4","M"
"07-20","4","M"
"07-25","4","M"
"07-30","3","L"
"08-04","5","M"
"08-09","3","L"
"08-14","2","L"
"08-19","1","L"
"08-24","3","L"
"08-29","2","L"
"09-03","2","L"
"09-08","1","L"
"09-13","3","L"
"09-18","3","L"
"09-23","1","L"
"09-28","3","L"
"10-03","3","L"
"10-08","3","L"
"10-13","4","M"
"10-18","4","M"
"10-23","5","M"
"10-28","3","L"
"11-02","4","M"
"11-07","6","M"
"11-12","4","M"
"11-17","3","L"
"11-22","3","L"
"11-27","4","M"
"12-02","5","M"
