"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","7","H"
"01-16","7","H"
"01-21","7","H"
"01-26","6","M"
"01-31","7","H"
"02-05","8","H"
"02-10","8","H"
"02-15","8","H"
"02-20","8","H"
"02-25","8","H"
"03-02","6","M"
"03-07","5","M"
"03-12","5","M"
"03-17","5","M"
"03-22","6","M"
"03-27","7","H"
"04-01","8","H"
"04-06","8","H"
"04-11","6","M"
"04-16","4","M"
"04-21","6","M"
"04-26","5","M"
"05-01","3","L"
"05-06","6","M"
"05-11","6","M"
"05-16","6","M"
"05-21","3","L"
"05-26","1","L"
"05-31","2","L"
"06-05","2","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","3","L"
"07-25","2","L"
"07-30","3","L"
"08-04","2","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","3","L"
"08-29","3","L"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","4","M"
"09-28","4","M"
"10-03","6","M"
"10-08","7","H"
"10-13","9","H"
"10-18","9","H"
"10-23","9","H"
"10-28","9","H"
"11-02","8","H"
"11-07","8","H"
"11-12","7","H"
"11-17","7","H"
"11-22","8","H"
"11-27","8","H"
"12-02","6","M"
