"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","3","L"
"01-16","3","L"
"01-21","2","L"
"01-26","2","L"
"01-31","3","L"
"02-05","4","M"
"02-10","4","M"
"02-15","6","M"
"02-20","7","H"
"02-25","7","H"
"03-02","6","M"
"03-07","6","M"
"03-12","4","M"
"03-17","3","L"
"03-22","6","M"
"03-27","5","M"
"04-01","7","H"
"04-06","8","H"
"04-11","5","M"
"04-16","3","L"
"04-21","4","M"
"04-26","2","L"
"05-01","1","L"
"05-06","2","L"
"05-11","5","M"
"05-16","5","M"
"05-21","4","M"
"05-26","5","M"
"05-31","4","M"
"06-05","2","L"
"06-10","2","L"
"06-15","2","L"
"06-20","3","L"
"06-25","2","L"
"06-30","2","L"
"07-05","1","L"
"07-10","3","L"
"07-15","2","L"
"07-20","3","L"
"07-25","3","L"
"07-30","2","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","1","L"
"08-24","1","L"
"08-29","4","M"
"09-03","3","L"
"09-08","5","M"
"09-13","5","M"
"09-18","3","L"
"09-23","2","L"
"09-28","4","M"
"10-03","5","M"
"10-08","6","M"
"10-13","7","H"
"10-18","6","M"
"10-23","7","H"
"10-28","5","M"
"11-02","4","M"
"11-07","4","M"
"11-12","2","L"
"11-17","5","M"
"11-22","4","M"
"11-27","5","M"
"12-02","7","H"
