"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","1","L"
"01-16","1","L"
"01-21","1","L"
"01-26","3","L"
"01-31","4","M"
"02-05","2","L"
"02-10","2","L"
"02-15","2","L"
"02-20","4","M"
"02-25","3","L"
"03-02","3","L"
"03-07","4","M"
"03-12","3","L"
"03-17","3","L"
"03-22","2","L"
"03-27","0","L"
"04-01","0","L"
"04-06","2","L"
"04-11","0","L"
"04-16","0","L"
"04-21","1","L"
"04-26","2","L"
"05-01","1","L"
"05-06","2","L"
"05-11","3","L"
"05-16","3","L"
"05-21","2","L"
"05-26","2","L"
"05-31","3","L"
"06-05","2","L"
"06-10","2","L"
"06-15","3","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","2","L"
"07-25","4","M"
"07-30","1","L"
"08-04","0","L"
"08-09","2","L"
"08-14","0","L"
"08-19","4","M"
"08-24","4","M"
"08-29","2","L"
"09-03","5","M"
"09-08","3","L"
"09-13","4","M"
"09-18","3","L"
"09-23","5","M"
"09-28","4","M"
"10-03","3","L"
"10-08","4","M"
"10-13","3","L"
"10-18","5","M"
"10-23","5","M"
"10-28","5","M"
"11-02","4","M"
"11-07","4","M"
"11-12","3","L"
"11-17","0","L"
"11-22","2","L"
"11-27","0","L"
"12-02","1","L"
