"StartDate","Count","Class"
"01-01","6","M"
"01-06","7","H"
"01-11","7","H"
"01-16","7","H"
"01-21","8","H"
"01-26","8","H"
"01-31","7","H"
"02-05","7","H"
"02-10","8","H"
"02-15","6","M"
"02-20","7","H"
"02-25","7","H"
"03-02","5","M"
"03-07","4","M"
"03-12","4","M"
"03-17","4","M"
"03-22","3","L"
"03-27","2","L"
"04-01","2","L"
"04-06","0","L"
"04-11","1","L"
"04-16","0","L"
"04-21","1","L"
"04-26","0","L"
"05-01","1","L"
"05-06","2","L"
"05-11","3","L"
"05-16","2","L"
"05-21","1","L"
"05-26","1","L"
"05-31","0","L"
"06-05","1","L"
"06-10","1","L"
"06-15","2","L"
"06-20","2","L"
"06-25","2","L"
"06-30","1","L"
"07-05","4","M"
"07-10","3","L"
"07-15","0","L"
"07-20","3","L"
"07-25","2","L"
"07-30","3","L"
"08-04","2","L"
"08-09","3","L"
"08-14","2","L"
"08-19","5","M"
"08-24","4","M"
"08-29","5","M"
"09-03","4","M"
"09-08","5","M"
"09-13","6","M"
"09-18","5","M"
"09-23","7","H"
"09-28","7","H"
"10-03","7","H"
"10-08","7","H"
"10-13","7","H"
"10-18","9","H"
"10-23","9","H"
"10-28","8","H"
"11-02","8","H"
"11-07","7","H"
"11-12","7","H"
"11-17","7","H"
"11-22","8","H"
"11-27","7","H"
"12-02","7","H"
