"StartDate","Count","Class"
"01-01","6","M"
"01-06","7","H"
"01-11","9","H"
"01-16","8","H"
"01-21","7","H"
"01-26","8","H"
"01-31","7","H"
"02-05","8","H"
"02-10","8","H"
"02-15","9","H"
"02-20","9","H"
"02-25","8","H"
"03-02","7","H"
"03-07","8","H"
"03-12","6","M"
"03-17","8","H"
"03-22","8","H"
"03-27","8","H"
"04-01","7","H"
"04-06","7","H"
"04-11","4","M"
"04-16","5","M"
"04-21","5","M"
"04-26","6","M"
"05-01","5","M"
"05-06","3","L"
"05-11","4","M"
"05-16","3","L"
"05-21","1","L"
"05-26","3","L"
"05-31","0","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","2","L"
"06-30","1","L"
"07-05","1","L"
"07-10","3","L"
"07-15","3","L"
"07-20","2","L"
"07-25","2","L"
"07-30","2","L"
"08-04","2","L"
"08-09","2","L"
"08-14","3","L"
"08-19","4","M"
"08-24","5","M"
"08-29","5","M"
"09-03","4","M"
"09-08","4","M"
"09-13","4","M"
"09-18","6","M"
"09-23","8","H"
"09-28","8","H"
"10-03","8","H"
"10-08","8","H"
"10-13","9","H"
"10-18","8","H"
"10-23","8","H"
"10-28","8","H"
"11-02","8","H"
"11-07","9","H"
"11-12","8","H"
"11-17","7","H"
"11-22","8","H"
"11-27","6","M"
"12-02","6","M"
