"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","2","L"
"01-16","1","L"
"01-21","2","L"
"01-26","1","L"
"01-31","1","L"
"02-05","1","L"
"02-10","1","L"
"02-15","0","L"
"02-20","0","L"
"02-25","0","L"
"03-02","1","L"
"03-07","0","L"
"03-12","1","L"
"03-17","2","L"
"03-22","1","L"
"03-27","1","L"
"04-01","1","L"
"04-06","2","L"
"04-11","4","M"
"04-16","3","L"
"04-21","5","M"
"04-26","2","L"
"05-01","3","L"
"05-06","4","M"
"05-11","4","M"
"05-16","3","L"
"05-21","5","M"
"05-26","4","M"
"05-31","6","M"
"06-05","7","H"
"06-10","6","M"
"06-15","6","M"
"06-20","7","H"
"06-25","7","H"
"06-30","6","M"
"07-05","4","M"
"07-10","7","H"
"07-15","4","M"
"07-20","4","M"
"07-25","8","H"
"07-30","6","M"
"08-04","6","M"
"08-09","7","H"
"08-14","5","M"
"08-19","4","M"
"08-24","3","L"
"08-29","3","L"
"09-03","3","L"
"09-08","2","L"
"09-13","2","L"
"09-18","4","M"
"09-23","3","L"
"09-28","2","L"
"10-03","1","L"
"10-08","2","L"
"10-13","1","L"
"10-18","2","L"
"10-23","1","L"
"10-28","0","L"
"11-02","2","L"
"11-07","1","L"
"11-12","2","L"
"11-17","2","L"
"11-22","2","L"
"11-27","3","L"
"12-02","2","L"
