"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","2","L"
"01-16","3","L"
"01-21","3","L"
"01-26","4","M"
"01-31","4","M"
"02-05","7","H"
"02-10","7","H"
"02-15","7","H"
"02-20","8","H"
"02-25","6","M"
"03-02","6","M"
"03-07","10","H"
"03-12","7","H"
"03-17","6","M"
"03-22","5","M"
"03-27","6","M"
"04-01","5","M"
"04-06","3","L"
"04-11","3","L"
"04-16","4","M"
"04-21","4","M"
"04-26","3","L"
"05-01","5","M"
"05-06","4","M"
"05-11","2","L"
"05-16","4","M"
"05-21","3","L"
"05-26","2","L"
"05-31","2","L"
"06-05","3","L"
"06-10","3","L"
"06-15","4","M"
"06-20","1","L"
"06-25","2","L"
"06-30","2","L"
"07-05","3","L"
"07-10","2","L"
"07-15","4","M"
"07-20","2","L"
"07-25","4","M"
"07-30","5","M"
"08-04","6","M"
"08-09","4","M"
"08-14","4","M"
"08-19","5","M"
"08-24","3","L"
"08-29","4","M"
"09-03","5","M"
"09-08","5","M"
"09-13","5","M"
"09-18","7","H"
"09-23","6","M"
"09-28","7","H"
"10-03","6","M"
"10-08","5","M"
"10-13","5","M"
"10-18","5","M"
"10-23","5","M"
"10-28","3","L"
"11-02","3","L"
"11-07","6","M"
"11-12","6","M"
"11-17","4","M"
"11-22","4","M"
"11-27","5","M"
"12-02","6","M"
