"StartDate","Count","Class"
"01-01","5","M"
"01-06","3","L"
"01-11","2","L"
"01-16","5","M"
"01-21","3","L"
"01-26","5","M"
"01-31","6","M"
"02-05","7","H"
"02-10","8","H"
"02-15","8","H"
"02-20","6","M"
"02-25","7","H"
"03-02","8","H"
"03-07","9","H"
"03-12","8","H"
"03-17","6","M"
"03-22","5","M"
"03-27","7","H"
"04-01","5","M"
"04-06","4","M"
"04-11","3","L"
"04-16","3","L"
"04-21","2","L"
"04-26","2","L"
"05-01","0","L"
"05-06","2","L"
"05-11","1","L"
"05-16","2","L"
"05-21","1","L"
"05-26","4","M"
"05-31","1","L"
"06-05","1","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","0","L"
"07-20","0","L"
"07-25","1","L"
"07-30","2","L"
"08-04","1","L"
"08-09","1","L"
"08-14","1","L"
"08-19","3","L"
"08-24","1","L"
"08-29","3","L"
"09-03","2","L"
"09-08","1","L"
"09-13","1","L"
"09-18","4","M"
"09-23","7","H"
"09-28","6","M"
"10-03","7","H"
"10-08","8","H"
"10-13","9","H"
"10-18","7","H"
"10-23","8","H"
"10-28","8","H"
"11-02","8","H"
"11-07","7","H"
"11-12","6","M"
"11-17","5","M"
"11-22","6","M"
"11-27","6","M"
"12-02","5","M"
