"StartDate","Count","Class"
"01-01","2","L"
"01-06","1","L"
"01-11","4","M"
"01-16","3","L"
"01-21","3","L"
"01-26","4","M"
"01-31","2","L"
"02-05","4","M"
"02-10","4","M"
"02-15","5","M"
"02-20","5","M"
"02-25","4","M"
"03-02","3","L"
"03-07","2","L"
"03-12","1","L"
"03-17","1","L"
"03-22","3","L"
"03-27","1","L"
"04-01","1","L"
"04-06","0","L"
"04-11","2","L"
"04-16","2","L"
"04-21","0","L"
"04-26","2","L"
"05-01","2","L"
"05-06","1","L"
"05-11","1","L"
"05-16","2","L"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","5","M"
"06-10","3","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","2","L"
"07-05","2","L"
"07-10","2","L"
"07-15","3","L"
"07-20","5","M"
"07-25","3","L"
"07-30","4","M"
"08-04","5","M"
"08-09","3","L"
"08-14","5","M"
"08-19","5","M"
"08-24","4","M"
"08-29","4","M"
"09-03","4","M"
"09-08","3","L"
"09-13","3","L"
"09-18","4","M"
"09-23","3","L"
"09-28","2","L"
"10-03","3","L"
"10-08","5","M"
"10-13","8","H"
"10-18","6","M"
"10-23","5","M"
"10-28","3","L"
"11-02","3","L"
"11-07","2","L"
"11-12","3","L"
"11-17","3","L"
"11-22","3","L"
"11-27","4","M"
"12-02","5","M"
