"StartDate","Count","Class"
"01-01","3","L"
"01-06","1","L"
"01-11","0","L"
"01-16","0","L"
"01-21","1","L"
"01-26","0","L"
"01-31","1","L"
"02-05","1","L"
"02-10","2","L"
"02-15","5","M"
"02-20","3","L"
"02-25","3","L"
"03-02","2","L"
"03-07","2","L"
"03-12","3","L"
"03-17","4","M"
"03-22","5","M"
"03-27","5","M"
"04-01","6","M"
"04-06","5","M"
"04-11","7","H"
"04-16","5","M"
"04-21","3","L"
"04-26","4","M"
"05-01","2","L"
"05-06","3","L"
"05-11","3","L"
"05-16","5","M"
"05-21","4","M"
"05-26","7","H"
"05-31","4","M"
"06-05","7","H"
"06-10","4","M"
"06-15","6","M"
"06-20","6","M"
"06-25","4","M"
"06-30","2","L"
"07-05","2","L"
"07-10","3","L"
"07-15","5","M"
"07-20","5","M"
"07-25","6","M"
"07-30","6","M"
"08-04","5","M"
"08-09","6","M"
"08-14","5","M"
"08-19","5","M"
"08-24","3","L"
"08-29","3","L"
"09-03","2","L"
"09-08","3","L"
"09-13","4","M"
"09-18","4","M"
"09-23","6","M"
"09-28","3","L"
"10-03","3","L"
"10-08","3","L"
"10-13","4","M"
"10-18","2","L"
"10-23","0","L"
"10-28","0","L"
"11-02","0","L"
"11-07","0","L"
"11-12","0","L"
"11-17","0","L"
"11-22","1","L"
"11-27","0","L"
"12-02","0","L"
