"StartDate","Count","Class"
"01-01","1","L"
"01-06","1","L"
"01-11","3","L"
"01-16","3","L"
"01-21","3","L"
"01-26","6","M"
"01-31","4","M"
"02-05","4","M"
"02-10","5","M"
"02-15","6","M"
"02-20","6","M"
"02-25","5","M"
"03-02","6","M"
"03-07","5","M"
"03-12","2","L"
"03-17","6","M"
"03-22","7","H"
"03-27","5","M"
"04-01","3","L"
"04-06","3","L"
"04-11","6","M"
"04-16","1","L"
"04-21","0","L"
"04-26","2","L"
"05-01","2","L"
"05-06","2","L"
"05-11","4","M"
"05-16","2","L"
"05-21","4","M"
"05-26","2","L"
"05-31","4","M"
"06-05","1","L"
"06-10","3","L"
"06-15","2","L"
"06-20","1","L"
"06-25","1","L"
"06-30","2","L"
"07-05","1","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","0","L"
"08-14","1","L"
"08-19","3","L"
"08-24","1","L"
"08-29","2","L"
"09-03","4","M"
"09-08","6","M"
"09-13","7","H"
"09-18","4","M"
"09-23","3","L"
"09-28","4","M"
"10-03","5","M"
"10-08","4","M"
"10-13","6","M"
"10-18","5","M"
"10-23","8","H"
"10-28","6","M"
"11-02","4","M"
"11-07","4","M"
"11-12","4","M"
"11-17","5","M"
"11-22","4","M"
"11-27","5","M"
"12-02","4","M"
