"StartDate","Count","Class"
"01-01","7","H"
"01-06","6","M"
"01-11","6","M"
"01-16","5","M"
"01-21","6","M"
"01-26","7","H"
"01-31","8","H"
"02-05","7","H"
"02-10","6","M"
"02-15","6","M"
"02-20","6","M"
"02-25","3","L"
"03-02","5","M"
"03-07","5","M"
"03-12","4","M"
"03-17","2","L"
"03-22","6","M"
"03-27","5","M"
"04-01","5","M"
"04-06","3","L"
"04-11","3","L"
"04-16","1","L"
"04-21","1","L"
"04-26","1","L"
"05-01","2","L"
"05-06","3","L"
"05-11","3","L"
"05-16","4","M"
"05-21","3","L"
"05-26","3","L"
"05-31","3","L"
"06-05","3","L"
"06-10","2","L"
"06-15","3","L"
"06-20","3","L"
"06-25","5","M"
"06-30","4","M"
"07-05","4","M"
"07-10","2","L"
"07-15","3","L"
"07-20","1","L"
"07-25","2","L"
"07-30","4","M"
"08-04","2","L"
"08-09","4","M"
"08-14","4","M"
"08-19","2","L"
"08-24","4","M"
"08-29","6","M"
"09-03","5","M"
"09-08","6","M"
"09-13","5","M"
"09-18","5","M"
"09-23","3","L"
"09-28","2","L"
"10-03","7","H"
"10-08","7","H"
"10-13","6","M"
"10-18","7","H"
"10-23","6","M"
"10-28","6","M"
"11-02","5","M"
"11-07","6","M"
"11-12","6","M"
"11-17","6","M"
"11-22","5","M"
"11-27","5","M"
"12-02","7","H"
