"StartDate","Count","Class"
"01-01","4","M"
"01-06","6","M"
"01-11","4","M"
"01-16","5","M"
"01-21","6","M"
"01-26","6","M"
"01-31","4","M"
"02-05","4","M"
"02-10","5","M"
"02-15","5","M"
"02-20","6","M"
"02-25","7","H"
"03-02","7","H"
"03-07","6","M"
"03-12","3","L"
"03-17","3","L"
"03-22","4","M"
"03-27","2","L"
"04-01","2","L"
"04-06","2","L"
"04-11","3","L"
"04-16","2","L"
"04-21","2","L"
"04-26","2","L"
"05-01","4","M"
"05-06","5","M"
"05-11","4","M"
"05-16","5","M"
"05-21","4","M"
"05-26","5","M"
"05-31","5","M"
"06-05","4","M"
"06-10","2","L"
"06-15","3","L"
"06-20","2","L"
"06-25","5","M"
"06-30","4","M"
"07-05","5","M"
"07-10","2","L"
"07-15","4","M"
"07-20","2","L"
"07-25","3","L"
"07-30","3","L"
"08-04","2","L"
"08-09","2","L"
"08-14","4","M"
"08-19","4","M"
"08-24","5","M"
"08-29","7","H"
"09-03","4","M"
"09-08","4","M"
"09-13","2","L"
"09-18","3","L"
"09-23","4","M"
"09-28","4","M"
"10-03","6","M"
"10-08","5","M"
"10-13","4","M"
"10-18","3","L"
"10-23","2","L"
"10-28","4","M"
"11-02","3","L"
"11-07","3","L"
"11-12","5","M"
"11-17","3","L"
"11-22","4","M"
"11-27","5","M"
"12-02","5","M"
