"StartDate","Count","Class"
"01-01","3","L"
"01-06","5","M"
"01-11","4","M"
"01-16","6","M"
"01-21","7","H"
"01-26","7","H"
"01-31","5","M"
"02-05","5","M"
"02-10","6","M"
"02-15","7","H"
"02-20","8","H"
"02-25","7","H"
"03-02","7","H"
"03-07","5","M"
"03-12","4","M"
"03-17","2","L"
"03-22","1","L"
"03-27","0","L"
"04-01","1","L"
"04-06","0","L"
"04-11","0","L"
"04-16","0","L"
"04-21","0","L"
"04-26","1","L"
"05-01","3","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","1","L"
"05-26","0","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","0","L"
"07-15","0","L"
"07-20","2","L"
"07-25","2","L"
"07-30","1","L"
"08-04","2","L"
"08-09","2","L"
"08-14","2","L"
"08-19","4","M"
"08-24","3","L"
"08-29","2","L"
"09-03","1","L"
"09-08","2","L"
"09-13","4","M"
"09-18","5","M"
"09-23","5","M"
"09-28","6","M"
"10-03","6","M"
"10-08","3","L"
"10-13","4","M"
"10-18","2","L"
"10-23","2","L"
"10-28","2","L"
"11-02","2","L"
"11-07","5","M"
"11-12","4","M"
"11-17","5","M"
"11-22","4","M"
"11-27","4","M"
"12-02","5","M"
