"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","2","L"
"01-16","4","M"
"01-21","6","M"
"01-26","5","M"
"01-31","5","M"
"02-05","3","L"
"02-10","4","M"
"02-15","4","M"
"02-20","3","L"
"02-25","6","M"
"03-02","6","M"
"03-07","6","M"
"03-12","3","L"
"03-17","4","M"
"03-22","3","L"
"03-27","5","M"
"04-01","4","M"
"04-06","4","M"
"04-11","4","M"
"04-16","2","L"
"04-21","0","L"
"04-26","2","L"
"05-01","1","L"
"05-06","2","L"
"05-11","1","L"
"05-16","1","L"
"05-21","1","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","1","L"
"06-20","1","L"
"06-25","1","L"
"06-30","0","L"
"07-05","1","L"
"07-10","0","L"
"07-15","2","L"
"07-20","3","L"
"07-25","1","L"
"07-30","2","L"
"08-04","0","L"
"08-09","0","L"
"08-14","1","L"
"08-19","1","L"
"08-24","2","L"
"08-29","3","L"
"09-03","2","L"
"09-08","1","L"
"09-13","3","L"
"09-18","3","L"
"09-23","3","L"
"09-28","4","M"
"10-03","5","M"
"10-08","4","M"
"10-13","4","M"
"10-18","6","M"
"10-23","5","M"
"10-28","4","M"
"11-02","3","L"
"11-07","5","M"
"11-12","4","M"
"11-17","5","M"
"11-22","5","M"
"11-27","6","M"
"12-02","5","M"
