"StartDate","Count","Class"
"01-01","2","L"
"01-06","2","L"
"01-11","4","M"
"01-16","4","M"
"01-21","3","L"
"01-26","3","L"
"01-31","4","M"
"02-05","3","L"
"02-10","1","L"
"02-15","4","M"
"02-20","3","L"
"02-25","3","L"
"03-02","3","L"
"03-07","2","L"
"03-12","4","M"
"03-17","4","M"
"03-22","5","M"
"03-27","4","M"
"04-01","1","L"
"04-06","3","L"
"04-11","3","L"
"04-16","1","L"
"04-21","1","L"
"04-26","2","L"
"05-01","2","L"
"05-06","3","L"
"05-11","3","L"
"05-16","4","M"
"05-21","2","L"
"05-26","4","M"
"05-31","1","L"
"06-05","0","L"
"06-10","1","L"
"06-15","2","L"
"06-20","1","L"
"06-25","3","L"
"06-30","4","M"
"07-05","1","L"
"07-10","1","L"
"07-15","0","L"
"07-20","1","L"
"07-25","0","L"
"07-30","0","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","1","L"
"08-24","3","L"
"08-29","6","M"
"09-03","4","M"
"09-08","4","M"
"09-13","3","L"
"09-18","3","L"
"09-23","3","L"
"09-28","2","L"
"10-03","3","L"
"10-08","3","L"
"10-13","5","M"
"10-18","3","L"
"10-23","4","M"
"10-28","4","M"
"11-02","3","L"
"11-07","2","L"
"11-12","2","L"
"11-17","1","L"
"11-22","2","L"
"11-27","1","L"
"12-02","2","L"
