"472","540120","542590"
"452","540120","542730"
"415","533910","548430"
"412","524950","535640"
"404","533910","542590"
"401","518860","528360"
"391","530830","542590"
"384","514630","522030"
"379","533360","535640"
"363","518860","527370"
"361","533520","548430"
"359","583670","587540"
"350","540260","542920"
"340","540260","542730"
"332","530830","542730"
"332","524950","537870"
"322","533910","548230"
"322","533520","548230"
"321","533910","542730"
"316","533520","542590"
"311","583670","591340"
"307","548230","583450"
"306","540120","542920"
"305","536460","548430"
"304","533360","548430"
"301","524950","548230"
"301","533910","543770"
"301","548230","582210"
"300","583450","587540"
"299","533910","548630"
"298","533360","548230"
"295","540120","543370"
"290","533910","542920"
"290","540120","543770"
"288","524360","537050"
"283","536460","537870"
"281","524950","548430"
"280","536460","582210"
"279","540260","542590"
"278","527870","536460"
"274","530830","543770"
"273","536460","548230"
"270","582210","583450"
"270","533520","548080"
"269","524950","536460"
"269","533910","543370"
"267","530830","548430"
"266","533520","548630"
"262","533910","548080"
"262","533360","537870"
"257","548230","583670"
"257","524950","548080"
"256","533520","535640"
"255","578160","594310"
"255","504340","508880"
"254","527870","535640"
"253","530830","543370"
"253","533520","543370"
"253","537050","537870"
"253","536460","548080"
"251","539230","539590"
"250","582210","586330"
"250","583450","591340"
"249","543370","542920"
"248","540120","508880"
"245","578160","590070"
"244","548080","582210"
"241","518860","528180"
"240","586330","593160"
"239","540120","548430"
"238","540260","543770"
"238","535640","583450"
"237","533520","542730"
"237","536460","583450"
"236","536460","548630"
"235","533360","548080"
"235","527870","537870"
"234","537050","539590"
"233","548080","583450"
"232","530830","542920"
"232","548430","583450"
"231","524360","536460"
"229","505640","508880"
"228","533520","543770"
"228","536460","583670"
"227","533360","548630"
"227","530830","548630"
"227","533910","582210"
"226","524180","537050"
"224","527870","539590"
"224","583670","593160"
"224","518860","527870"
"223","524360","535640"
"223","526020","528360"
"222","524180","536460"
"221","527870","548230"
"219","526020","527370"
"219","536460","535640"
"217","583450","586330"
"217","533360","542590"
"217","524360","524950"
"216","524180","535640"
"214","535640","583670"
"213","552790","561670"
"213","537050","582210"
"212","535640","548430"
"212","552790","562470"
"212","535640","582210"
"211","526020","560650"
"211","586330","591340"
"210","574760","577450"
"209","533520","537870"
"208","504340","542730"
"208","543370","543770"
"208","583670","586330"
"207","552280","552790"
"207","514630","524180"
"206","533360","545110"
"206","548230","548430"
"206","522030","524950"
"205","528180","560650"
"205","530830","540260"
"204","514630","524360"
"203","583670","589680"
"203","537050","548430"
"202","537870","583450"
"199","501360","505640"
"198","552790","561060"
"196","533360","543370"
"196","540120","548630"
"196","590070","598450"
"196","552280","560040"
"196","501360","508880"
"195","524360","539230"
"195","524950","537050"
"195","535640","548630"
"193","578160","591170"
"190","533520","582210"
"189","533910","583670"
"188","548230","548630"
"188","574760","575980"
"188","533910","537870"
"187","587540","593160"
"187","543370","542730"
"187","560040","561670"
"187","524950","539590"
"186","524180","524950"
"185","537050","548230"
"185","524950","533910"
"184","535640","543770"
"183","533360","582210"
"183","528180","527370"
"183","582210","583670"
"182","530830","548230"
"181","528360","560650"
"180","524950","548630"
"180","524180","527870"
"180","533910","545110"
"179","533360","543770"
"179","537870","583670"
"178","560040","560650"
"178","528180","528360"
"178","524950","582210"
"177","548430","583670"
"177","527870","537050"
"176","526020","527870"
"176","527870","548080"
"175","542590","542920"
"175","548080","583670"
"175","582210","587540"
"175","594310","598450"
"174","522030","527870"
"173","578160","569850"
"173","518860","560650"
"172","530830","545110"
"172","543370","548630"
"171","537050","535640"
"170","536460","539590"
"170","533520","545110"
"170","539230","582210"
"169","514310","514630"
"169","540120","545110"
"168","575980","586330"
"167","524360","537870"
"167","586330","591170"
"167","574760","586330"
"167","540120","540260"
"167","537050","548080"
"167","540260","545110"
"167","527370","560650"
"166","524360","527870"
"166","537870","582210"
"166","542590","543770"
"166","586330","587540"
"166","522030","537050"
