"544","540120","542590"
"528","540120","542730"
"506","524950","535640"
"485","533910","548430"
"481","533910","542590"
"473","533360","535640"
"471","530830","542590"
"452","533910","548230"
"430","540260","542730"
"429","533520","548430"
"427","540260","542920"
"425","533520","548230"
"423","514630","522030"
"422","518860","528360"
"419","548230","582210"
"412","583670","587540"
"406","530830","542730"
"405","524950","537870"
"403","518860","527370"
"402","524950","536460"
"400","536460","548430"
"399","536460","548230"
"397","540260","542590"
"397","533360","548230"
"396","527870","536460"
"391","533910","542730"
"391","533910","543370"
"391","524950","548230"
"382","548230","583450"
"382","533910","548080"
"379","536460","537870"
"377","524360","537050"
"375","533360","548430"
"371","533910","543770"
"370","533520","542590"
"369","524950","548430"
"368","533520","535640"
"366","540120","542920"
"365","533520","543370"
"364","582210","583450"
"364","533520","548080"
"363","540120","543370"
"363","540120","543770"
"360","537050","537870"
"358","583450","587540"
"354","539230","539590"
"354","536460","548080"
"354","583670","591340"
"352","533910","548630"
"350","548230","583670"
"348","530830","543770"
"348","524950","548080"
"346","533910","542920"
"344","536460","582210"
"342","504340","508880"
"341","527870","535640"
"340","543370","542920"
"339","578160","594310"
"338","535640","548430"
"336","548230","548430"
"335","578160","590070"
"335","530830","543370"
"334","530830","548430"
"331","548080","582210"
"330","533360","548080"
"329","536460","535640"
"327","540120","548430"
"327","537050","539590"
"323","548080","583450"
"323","533520","548630"
"322","533360","537870"
"321","540120","508880"
"319","524360","536460"
"318","504340","542730"
"316","582210","586330"
"314","543370","543770"
"313","524360","535640"
"311","527870","539590"
"310","535640","582210"
"310","505640","508880"
"309","536460","548630"
"308","548430","583450"
"308","524180","537050"
"307","527870","537870"
"306","552790","561670"
"305","530830","540260"
"305","501360","505640"
"304","533360","545110"
"302","524360","524950"
"298","527870","537050"
"297","540260","543770"
"297","535640","583450"
"297","542590","530830"
"297","583450","591340"
"296","552790","561060"
"295","560040","560650"
"294","526020","527370"
"294","536460","583450"
"293","518860","527870"
"293","526020","560650"
"293","533360","543370"
"293","552790","562470"
"293","535640","583670"
"292","583450","586330"
"291","524180","536460"
"291","501360","508880"
"290","518860","528180"
"290","533360","542590"
"290","574760","577450"
"290","542590","540120"
"289","586330","593160"
"289","590070","598450"
"288","560040","561670"
"287","530830","548630"
"287","530830","542920"
"285","537050","582210"
"284","533910","582210"
"284","542590","542920"
"283","524950","533910"
"283","543370","542730"
"283","548230","548630"
"283","552280","552790"
"282","524180","535640"
"282","530830","548230"
"281","533520","537870"
"281","536460","583670"
"280","582210","583670"
"280","526020","528360"
"279","537870","583450"
"278","548080","583670"
"278","527870","548230"
"277","533520","542730"
"276","583670","589680"
"276","514310","514630"
"275","583670","586330"
"274","552280","560040"
"274","533520","543770"
"274","535640","543770"
"274","533910","537870"
"274","535640","548630"
"273","537050","535640"
"273","524950","537050"
"272","578160","569850"
"272","586330","591340"
"271","533360","548630"
"271","537050","548080"
"271","540120","540260"
"271","537050","548430"
"269","537050","548230"
"269","528180","560650"
"268","542590","543770"
"267","561060","561670"
"265","528360","560650"
"264","536460","539590"
"264","583670","593160"
"264","527870","548080"
"263","522030","524950"
"263","542730","540120"
"263","524950","539590"
"262","575980","586330"
"262","587540","593160"
"262","542590","533910"
"261","574760","575980"
"259","535640","533360"
"255","528180","527370"
"254","524360","539230"
"254","533910","545110"
"253","533520","545110"
"252","535640","542920"
"252","524180","524950"
"251","543370","542590"
"251","578160","591170"
"250","514630","524180"
"250","527870","539230"
"249","524950","543370"
"249","535640","542590"
"248","530830","548080"
"248","537870","583670"
"248","590070","569850"
"247","548430","583670"
"247","526020","527870"
"247","540260","508880"
"246","535640","533520"
"246","591340","593160"
"245","533360","533910"
"245","527370","560650"
"244","574760","586330"
"244","540120","548630"
"243","504340","505640"
"243","524950","545110"
"243","542590","542730"
"243","543370","548630"
"242","586330","587540"
"241","514630","524360"
"241","533910","583670"
"241","533520","533910"
"240","527870","533910"
"240","533360","543770"
"239","537870","582210"
"239","594310","598450"
"238","524360","537870"
"238","535640","542730"
"238","540260","543370"
"237","540120","545110"
"236","524360","533520"
"236","533360","536460"
"236","548080","548630"
"236","542730","530830"
"236","524950","548630"
"235","524360","533360"
"235","533520","582210"
"235","527870","560650"
"234","530830","545110"
"234","535640","524950"
"234","524950","582210"
"233","560650","561670"
"232","560040","561060"
"231","548230","543770"
"231","577450","586330"
"231","518860","560650"
"230","582210","587540"
"230","543770","530830"
"229","526020","524950"
"228","524360","527870"
"228","517090","518280"
"228","526020","536460"
"228","504340","542920"
"227","533910","535640"
"227","548430","533910"
"227","522030","527870"
"227","524180","533360"
"227","548230","533910"
"227","528180","528360"
"227","582210","575980"
"226","533520","540260"
"225","552280","561060"
"225","524180","539230"
"225","518860","526020"
"224","540120","548230"
"224","564920","578160"
"224","527870","533520"
"224","583670","592780"
"224","504340","542590"
"224","586330","591170"
"224","533360","582210"
"223","524180","527870"
"222","530830","508880"
"222","590070","594930"
"222","540260","545110"
"222","524180","539590"
"222","539230","582210"
"222","548230","542920"
"221","575980","587540"
"221","548430","586330"
"220","524950","542590"
"220","548430","582210"
"220","575980","591170"
"220","543770","543370"
"219","548230","533520"
"218","526020","533360"
"217","539230","537870"
"217","561060","562470"
"217","578160","598450"
"216","527870","533360"
"216","524360","533910"
"215","539230","574760"
"215","560040","562470"
"214","524360","548230"
"214","526020","537050"
"214","583450","589680"
"214","540260","548430"
"213","518860","560040"
"213","575980","594310"
"212","536460","543770"
"212","539590","574760"
"212","578160","594560"
"212","522030","536460"
"212","524950","539230"
"212","528360","539590"
"211","533520","542920"
"211","578160","592780"
"211","552790","560650"
"211","535640","536460"
"211","524180","537870"
"211","535640","548230"
"210","589680","593160"
"210","548430","589680"
"210","548630","587540"
"210","540260","548630"
"209","543370","582210"
"209","583450","593160"
"208","542730","542920"
"207","583670","591170"
"207","552790","564440"
"206","548430","533520"
"206","543770","533910"
"205","542730","540260"
"205","574760","583450"
"204","542730","543370"
"204","543770","540120"
"204","578160","594930"
"204","526020","539590"
"203","533360","540260"
"203","533360","542730"
"203","522030","537050"
"203","586330","592780"
"202","548230","586330"
"202","542590","533520"
"201","524360","517090"
"201","548430","587540"
"201","537050","548630"
"201","594560","598450"
"201","583450","592780"
"201","533910","583450"
"200","524180","533910"
"200","578160","587540"
"200","533520","540120"
"200","552280","555780"
"200","514310","522030"
"199","530830","504340"
"199","518280","518860"
"199","522030","533360"
"199","583450","591170"
"199","562470","552790"
"198","533910","540260"
"198","540120","505640"
"198","543370","583450"
"198","524950","530830"
"197","578160","586330"
"196","537050","583450"
"196","527370","539590"
"196","526020","539230"
"195","582210","589680"
"195","518860","537050"
"194","589680","593580"
"194","573280","578160"
"193","540120","548080"
"193","577450","594310"
"193","524360","548080"
"192","577450","591170"
"192","537050","527870"
"192","543370","548430"
"191","504340","543370"
"191","590070","594560"
"191","528180","537050"
"191","533520","583670"
"191","548230","589680"
"190","528360","573280"
"190","540120","504340"
"190","578160","593160"
"190","542920","543370"
"190","536460","542590"
"190","573280","577450"
"190","548630","586330"
"190","577450","587540"
"189","535640","537870"
"188","552790","555780"
"188","578160","591340"
"188","586330","594930"
"188","539590","582210"
"188","548230","542730"
"187","548080","548430"
"187","542590","540260"
"187","583670","594930"
"186","528360","536460"
"186","535640","548080"
"186","524180","528360"
"185","533360","583670"
"185","548430","548230"
"185","524360","539590"
"185","522030","527370"
"184","537050","583670"
"184","545110","582210"
"183","561060","552790"
"183","533360","542920"
"183","539230","575980"
"183","542590","587540"
"183","530830","582210"
"182","548230","575980"
"182","524950","543770"
"182","543770","587540"
"182","524180","517090"
"182","548430","542920"
"182","583670","593580"
"182","539230","583450"
"182","582210","591340"
"182","574760","583670"
"181","548230","574760"
"181","537870","575980"
"181","537870","586330"
"181","537870","574760"
"181","548080","533520"
"180","590070","593160"
"180","548630","591340"
"180","524360","530830"
"180","548430","530830"
"180","536460","527870"
"180","539590","583450"
"180","524180","533520"
"179","522030","517090"
"179","582210","577450"
"179","542920","540260"
"179","575980","592780"
"179","548630","583450"
"178","524950","533520"
"178","536460","545110"
"178","575980","591340"
"178","543370","583670"
"178","542730","533910"
"177","590070","589680"
"177","548430","543770"
"177","545110","583450"
"176","524950","533360"
"176","533360","539590"
"176","522030","528360"
"176","528180","536460"
"176","543370","545110"
"175","561670","560040"
"175","560650","527870"
"175","524180","527370"
"175","530830","540120"
"174","533360","540120"
"174","590070","594310"
"174","524180","548230"
"174","575980","594560"
"173","542920","540120"
"173","583450","594930"
"173","548230","542590"
"172","526020","533520"
"172","527870","548430"
"172","537050","543770"
"172","583450","594310"
"172","542590","583450"
"171","575980","594930"
"171","548080","533910"
"171","535640","533910"
"171","536460","578160"
"171","524950","540120"
"171","590070","591170"
"170","582210","548230"
"170","591340","592780"
"169","548430","548630"
"169","543770","540260"
"169","528180","539230"
"169","583670","594310"
"169","537870","589680"
"168","536460","574760"
"168","583450","582210"
"168","527370","561670"
"168","594930","598450"
"168","578160","589680"
"167","536460","543370"
"167","537050","574760"
"167","552790","556960"
"167","552790","573280"
"167","526020","573280"
"167","528360","537870"
"167","548430","591340"
"166","504340","543770"
"166","533360","530830"
"166","591340","594930"
"166","542590","543370"
"165","545110","548630"
"165","508880","542920"
"165","526020","537870"
"164","524950","542730"
"164","518860","552790"
"164","528180","527870"
"163","590070","592780"
"163","590070","593580"
"163","524950","583670"
"162","533520","504340"
"162","522030","524180"
"162","587540","591340"
"162","590070","587540"
"162","533360","583450"
"161","577450","590070"
"161","548080","574760"
"161","530830","537870"
"161","542920","587540"
"161","528360","561670"
"161","535640","527870"
"160","518860","539230"
"160","527370","536460"
"160","533910","508880"
"160","577450","592780"
"160","542590","586330"
"160","528180","539590"
"159","530830","583670"
"159","536460","542730"
"159","524180","518280"
"159","536460","542920"
"159","548630","589680"
"158","526020","561670"
"158","548080","586330"
"157","537870","577450"
"157","526020","535640"
"157","524360","518110"
"157","542920","591340"
"157","577450","594930"
"157","518860","524950"
"157","591170","593580"
"156","527870","530830"
"156","586330","593580"
"156","535640","575980"
"156","564920","577450"
"156","574760","590070"
"156","555780","562470"
"156","592780","598450"
"156","505640","542920"
"156","548430","575980"
"156","526020","564920"
"156","514310","524180"
"155","591170","598450"
"155","524360","518280"
"155","573280","590070"
"155","575980","593160"
"155","539230","583670"
"155","564920","573280"
"154","536460","575980"
"154","527370","537870"
"154","505640","542730"
"154","552280","528360"
"153","524360","548430"
"153","548080","575980"
"153","548080","543770"
"153","542590","582210"
"153","522030","535640"
"153","539230","577450"
"153","537050","542590"
"153","543770","542590"
"153","533360","539230"
"153","539590","583670"
"152","548630","533910"
"152","537870","527870"
"152","574760","578160"
"152","548230","533360"
"152","539230","548080"
"152","542730","542590"
"152","524950","540260"
"151","564920","590070"
"151","540120","582210"
"151","508880","504340"
"151","524180","530830"
"151","522030","539230"
"151","522030","514630"
"151","590070","591340"
"150","528360","518860"
"150","582210","592780"
"150","583450","548230"
"150","522030","518110"
"150","524360","528360"
"150","543770","548230"
"150","575980","590070"
"150","552280","527370"
"150","548430","533360"
"150","586330","589680"
"150","594310","594560"
"150","537870","587540"
"150","527870","545110"
"150","537870","591170"
"149","537870","591340"
"149","537870","536460"
"149","548230","577450"
"149","539230","578160"
"149","536460","577450"
"149","586330","594310"
"149","537870","548630"
"149","542590","583670"
"149","527870","524950"
"149","533520","530830"
"148","561670","552790"
"148","548630","533520"
"148","573280","586330"
"148","542920","530830"
"148","533520","536460"
"148","548230","530830"
"147","536460","590070"
"147","501360","540260"
"147","543770","593160"
"147","577450","591340"
"147","594310","592780"
"147","528360","564920"
"147","594310","594930"
"147","543770","533520"
"146","548080","542920"
"146","528360","535640"
"146","528360","578160"
"146","524180","548430"
"146","548630","548230"
"146","528180","564920"
"146","560040","564440"
"146","543370","540120"
"145","528360","561060"
"145","522030","533520"
"145","527370","573280"
"145","518860","536460"
"145","522030","528180"
"144","543370","530830"
"144","537050","536460"
"144","537870","524950"
"144","589680","591340"
"144","501360","542730"
"144","548430","540120"
"144","540260","582210"
"144","524180","518110"
"144","545110","548230"
"144","522030","539590"
"144","524360","527370"
"143","527870","582210"
"143","540260","530830"
"143","578160","593580"
"143","586330","594560"
"143","533520","537050"
"143","533520","539230"
"143","504340","540260"
"143","514630","518860"
"143","533360","537050"
"143","535640","586330"
"143","543770","591340"
"142","543770","535640"
"142","530830","583450"
"142","530830","505640"
"142","524180","560650"
"142","560650","528360"
"142","504340","530830"
"142","517090","535640"
"142","577450","594560"
"142","552790","552280"
"142","561060","552280"
"141","535640","590070"
"141","514630","526020"
"141","582210","594560"
"141","560650","583670"
"141","539590","577450"
"141","594930","592780"
"141","548630","583670"
"141","540120","533520"
"141","583670","594560"
"141","537050","543370"
"140","583450","593580"
"140","518110","535640"
"140","591170","592780"
"140","527370","518860"
"140","548080","589680"
"139","522030","518280"
"139","528180","573280"
"139","504340","545110"
"139","552280","564440"
"139","573280","575980"
"139","542590","533360"
"139","542730","533520"
"139","539230","564920"
"138","542590","508880"
"138","527870","518280"
"138","537870","537050"
"138","548080","577450"
"138","539590","575980"
"138","542730","587540"
"138","555780","552280"
"138","587540","592780"
"137","545110","583670"
"137","577450","575980"
"137","540120","530830"
"137","573280","574760"
"137","578160","564920"
"137","533520","583450"
"137","548080","530830"
"137","583670","548230"
"137","560650","590070"
"137","582210","591170"
"137","542920","593160"
"137","552280","556960"
"137","539230","586330"
"136","526020","518860"
"136","533360","587540"
"136","587540","594930"
"136","555780","561670"
"136","527370","527870"
"135","548630","530830"
"135","594930","594560"
"135","537050","545110"
"135","524180","548080"
"135","535640","524360"
"135","577450","593160"
"135","594310","593160"
"135","528360","548230"
"135","548230","587540"
"135","518860","561060"
"134","535640","574760"
"134","575980","589680"
"134","539230","527870"
"134","548630","593160"
"134","587540","591170"
"134","582210","533910"
"133","548230","524950"
"133","537050","524360"
"133","583450","594560"
"133","537050","578160"
"133","548630","592780"
"133","543770","548430"
"133","582210","594930"
"133","533520","508880"
"133","527870","543370"
"133","548430","542730"
"133","504340","533520"
"133","527870","527370"
"132","548230","537870"
"132","560650","562470"
"132","522030","524360"
"132","560650","564920"
"132","586330","548430"
"132","552280","528180"
"132","533520","539590"
"132","537870","569850"
"132","548430","577450"
"131","518860","564920"
"131","524360","540120"
"131","582210","594310"
"131","539230","573280"
"131","537870","548430"
"131","527370","564920"
"131","543770","586330"
"131","533360","574760"
"131","526020","561060"
"131","540260","548080"
"131","533910","539230"
"131","577450","598450"
"130","545110","548430"
"130","527870","517090"
"130","552280","560650"
"130","542920","586330"
"130","535640","543370"
"130","533910","533520"
"130","593160","592780"
"130","560040","573280"
"130","522030","533910"
"130","594560","593580"
"130","594310","593580"
"130","522030","526020"
