"377","540120","542590"
"376","540120","542730"
"335","533910","548430"
"322","518860","528360"
"315","533910","542590"
"308","524950","535640"
"295","514630","522030"
"295","530830","542590"
"280","533520","548430"
"275","583670","587540"
"273","533360","535640"
"272","518860","527370"
"260","540260","542920"
"255","533910","548630"
"250","533910","542730"
"245","530830","542730"
"244","533910","543770"
"244","533520","542590"
"241","540260","542730"
"238","524950","537870"
"231","583670","591340"
"230","548230","583450"
"226","533360","548430"
"225","540120","542920"
"225","533520","548230"
"225","533520","548630"
"224","533910","548230"
"216","583450","587540"
"215","540120","543770"
"208","533910","542920"
"199","524950","548430"
"197","536460","582210"
"196","536460","537870"
"196","530830","543770"
"195","540120","543370"
"195","536460","548430"
"189","524950","548230"
"189","524360","537050"
"189","533360","548230"
"187","533360","537870"
"183","548230","582210"
"181","540260","542590"
"181","536460","583670"
"179","533910","548080"
"177","533520","548080"
"177","533360","548630"
"175","583670","593160"
"175","536460","583450"
"172","548230","583670"
"172","504340","508880"
"170","533520","543770"
"170","530830","548430"
"170","530830","543370"
"167","540260","543770"
"166","533520","535640"
"162","530830","548630"
"162","536460","548230"
"162","578160","594310"
"161","533910","582210"
"161","582210","583450"
"161","527870","536460"
"159","518860","528180"
"158","537050","537870"
"158","533520","537870"
"158","527870","537870"
"156","514630","524360"
"156","524360","535640"
"156","535640","583450"
"156","586330","593160"
"156","524950","548080"
"155","540120","508880"
"155","527870","535640"
"153","536460","548630"
"153","543370","542920"
"152","530830","542920"
"151","514630","524180"
"151","505640","508880"
"151","524180","535640"
"151","526020","528360"
"151","533520","542730"
"151","582210","586330"
"149","533360","548080"
"148","536460","548080"
"148","524360","524950"
"147","533910","543370"
"147","524360","536460"
"147","548080","583450"
"146","583450","591340"
"143","537050","539590"
"143","533520","582210"
"141","518860","527870"
"141","540120","548430"
"140","533520","543370"
"140","524950","548630"
"140","539230","539590"
"140","548430","583450"
"140","526020","527370"
"140","524180","537050"
"137","583670","589680"
"137","586330","591340"
"137","524950","536460"
"136","535640","583670"
"135","552790","562470"
"134","524950","582210"
"134","526020","560650"
"134","522030","524950"
"133","582210","587540"
"131","533910","583670"
"130","552790","561060"
"130","501360","508880"
"129","533360","582210"
"129","578160","590070"
"129","537050","582210"
"128","533360","542590"
"128","527870","548230"
"128","528180","560650"
"127","537870","583450"
"126","535640","548630"
"126","524360","539230"
"125","527870","539590"
"125","543370","543770"
"124","528180","527370"
"124","524180","536460"
"124","583670","586330"
"123","504340","542730"
"122","552280","560040"
"122","540120","548630"
"122","537050","583450"
"121","536460","535640"
"121","552280","552790"
"121","548080","583670"
"119","533360","543770"
"119","548080","582210"
"119","533360","545110"
"119","537050","548430"
"118","590070","598450"
"117","537050","583670"
"117","583450","593160"
"117","533910","537870"
"116","548230","548430"
"116","522030","527870"
"115","536460","539590"
"114","552790","561670"
"114","535640","543770"
"113","583450","586330"
"112","574760","577450"
"112","501360","505640"
"112","533520","542920"
"111","530830","548230"
"111","522030","537050"
"111","548630","587540"
"110","533360","543370"
"110","537050","548230"
"109","524950","539590"
"109","528180","528360"
"108","578160","594930"
"108","518860","560650"
"108","524180","537870"
"108","578160","591170"
"107","535640","548430"
"107","533520","583670"
"106","543370","542730"
"105","583670","591170"
"105","524360","537870"
"104","578160","594560"
"104","542590","542920"
"104","524180","527870"
"104","530830","545110"
"103","535640","582210"
"103","574760","575980"
"103","533910","545110"
"103","560040","561670"
"103","533360","583670"
"102","540120","545110"
"101","575980","587540"
"101","539230","582210"
"101","535640","542920"
"101","537870","583670"
"101","586330","587540"
"100","548430","586330"
"100","540260","508880"
"99","586330","591170"
"99","548430","583670"
"99","530830","540260"
"99","548230","548630"
"99","522030","536460"
"98","533910","583450"
"98","574760","586330"
"98","524950","537050"
"97","527870","548080"
"97","524950","542590"
"97","587540","593160"
"97","548230","586330"
"97","582210","583670"
"97","527370","560650"
"96","528360","560650"
"96","586330","592780"
"96","548430","587540"
"96","578160","598450"
"94","539230","575980"
"94","583670","592780"
"94","594310","598450"
"94","575980","591170"
"94","537870","586330"
"94","552280","561060"
"93","526020","537050"
"93","524180","524950"
"93","540260","545110"
"92","543370","548630"
"92","526020","527870"
"92","582210","575980"
"92","536460","543770"
"91","504340","542920"
"91","524360","533520"
"91","590070","569850"
"91","540260","543370"
"91","578160","569850"
"91","578160","592780"
"90","524360","533360"
"90","539230","574760"
"90","582210","591340"
"90","524950","533910"
"90","578160","591340"
"89","524180","533360"
"89","524180","539230"
"89","524360","527870"
"89","530830","548080"
"88","537050","548630"
"88","583450","592780"
"88","537050","548080"
"87","524950","583670"
"87","539230","583670"
"87","524950","543770"
"87","586330","594930"
"85","526020","536460"
"85","533520","545110"
"85","575980","594310"
"85","560040","560650"
"85","533360","533910"
"85","514310","522030"
"85","542590","543770"
"85","583670","593580"
"85","583670","594930"
"84","537870","575980"
"83","548630","591340"
"83","582210","589680"
"83","522030","533360"
"83","590070","593580"
"83","533360","583450"
"82","575980","594560"
"82","527870","537050"
"82","583450","589680"
"81","518280","518860"
"81","540260","548630"
"80","578160","593160"
"80","533520","583450"
"80","578160","587540"
"80","524950","543370"
"79","514310","514630"
"79","524360","548230"
"78","591340","593160"
"78","548230","575980"
"78","577450","586330"
"78","539230","583450"
"78","524360","539590"
"78","533360","539590"
"77","590070","594560"
"77","583450","594930"
"77","524180","539590"
"77","537050","535640"
"76","542590","542730"
"76","518860","526020"
"76","575980","586330"
"76","530830","508880"
"76","548630","586330"
"76","575980","592780"
"75","539230","537870"
"75","524360","533910"
"75","561060","561670"
"75","583450","591170"
"74","537870","591340"
"74","594560","598450"
"74","522030","535640"
"74","540120","548230"
"74","530830","582210"
"74","577450","592780"
"73","524950","539230"
"73","526020","539590"
"73","526020","533360"
"73","537870","587540"
"73","577450","594310"
"72","575980","594930"
"72","583450","594310"
"72","590070","594930"
"72","548080","548630"
"71","526020","524950"
"71","517090","518280"
"71","527870","533360"
"71","577450","587540"
"71","577450","591170"
"71","548080","548430"
"71","524950","545110"
"70","533360","542730"
"70","537870","582210"
"70","589680","593160"
"70","564920","578160"
"69","527870","539230"
"69","548230","543770"
"69","518860","560040"
"69","586330","593580"
"68","578160","586330"
"68","586330","594310"
"68","533360","536460"
"68","548430","591340"
"68","575980","591340"
"67","590070","593160"
"67","527870","548430"
"67","533910","535640"
"67","537050","543770"
"67","543370","542590"
"67","560650","561670"
"67","589680","593580"
"66","575980","593160"
"66","543770","587540"
"66","548080","575980"
"66","536460","575980"
"66","582210","577450"
"66","539230","586330"
"66","527870","533910"
"66","552280","555780"
"66","540260","548430"
"65","577450","594560"
"65","533360","542920"
"65","518860","537050"
"65","578160","589680"
"64","524360","518280"
"64","582210","593160"
"64","504340","505640"
"64","561060","562470"
"64","537870","589680"
"63","522030","517090"
"63","524180","533520"
"63","524180","533910"
"63","524180","548230"
"63","518860","524950"
"63","545110","582210"
"63","535640","586330"
"63","548430","589680"
"63","536460","542590"
"63","583670","594310"
"63","530830","583670"
"63","540120","540260"
"63","535640","548230"
"62","539590","574760"
"62","527870","560650"
"62","537870","577450"
"62","528360","539590"
"62","586330","594560"
"62","548080","586330"
"62","522030","539230"
"61","524360","548080"
"61","548630","593160"
"61","587540","591340"
"61","540120","548080"
"61","590070","589680"
"61","552790","564440"
"60","536460","586330"
"60","533520","533910"
"60","536460","574760"
"60","535640","542590"
"60","524950","583450"
"60","591170","598450"
"60","548230","587540"
"60","573280","577450"
"60","548230","589680"
"60","548630","589680"
"59","578160","593580"
"59","548230","577450"
"59","594930","598450"
"59","526020","535640"
"59","573280","578160"
"58","527370","561670"
"58","522030","518280"
"58","524180","518280"
"58","539590","582210"
"58","573280","575980"
"58","590070","592780"
"57","543370","583450"
"57","594930","594560"
"57","574760","578160"
"57","575980","589680"
"57","536460","578160"
"57","539230","564920"
"57","548230","542920"
"56","522030","533520"
"56","537870","593580"
"56","528360","578160"
"56","574760","583450"
"56","537050","575980"
"56","526020","573280"
"55","524360","517090"
"55","528180","537050"
"55","548230","574760"
"55","577450","594930"
"55","594310","593160"
"55","526020","537870"
"55","524950","530830"
"55","524950","542730"
"55","582210","591170"
"55","543770","591340"
"55","514310","524180"
"55","543770","593160"
"55","582210","594930"
"55","548080","589680"
"55","586330","589680"
"55","590070","591340"
"55","535640","575980"
"54","524180","548080"
"54","583450","594560"
"54","524180","518110"
"54","528180","539590"
"54","524950","533360"
"54","518860","539230"
"54","535640","587540"
"54","560040","562470"
"54","530830","537870"
"53","533360","587540"
"53","577450","591340"
"53","537870","574760"
"53","530830","540120"
"53","526020","539230"
"53","591340","594930"
"53","539590","583450"
"53","514310","524360"
"53","540120","582210"
"53","528180","564920"
"53","574760","590070"
"53","583670","594560"
"52","527870","582210"
"52","536460","589680"
"52","524180","548430"
"52","528360","561670"
"52","535640","542730"
"52","582210","594560"
"52","590070","591170"
"52","564920","590070"
"52","548430","575980"
"52","522030","528360"
"52","537870","591170"
"51","528180","573280"
"51","543370","582210"
"51","505640","542920"
"51","543370","583670"
"51","537050","586330"
"51","535640","537870"
"51","548630","583450"
"51","542590","583450"
"51","575980","590070"
"51","522030","527370"
"51","501360","540260"
"51","540120","505640"
"50","537870","593160"
"50","548080","577450"
"50","537870","594930"
"50","539230","578160"
"50","539230","548230"
"50","577450","590070"
"50","542590","587540"
"50","573280","594310"
"49","591170","593580"
"49","548630","594930"
"49","574760","583670"
"49","537050","578160"
"49","535640","548080"
"49","504340","542590"
"49","522030","539590"
"48","548430","593160"
"48","542590","591340"
"48","518860","524360"
"48","577450","593160"
"48","552790","556960"
"48","582210","592780"
"48","533360","540260"
"48","522030","524180"
"48","545110","583450"
"48","587540","592780"
"48","575980","598450"
"48","508880","542920"
"48","533520","539590"
"48","528180","536460"
"47","524360","518110"
"47","592780","598450"
"47","583450","593580"
"47","536460","577450"
"47","527370","573280"
"47","528180","578160"
"47","528360","573280"
"46","543370","545110"
"46","527870","587540"
"46","589680","594930"
"46","548430","582210"
"46","577450","598450"
"46","590070","594310"
"46","527870","530830"
"46","527370","539590"
"46","539230","577450"
"46","537050","542590"
"46","528360","564920"
"46","539590","583670"
"46","514630","517090"
"46","526020","533520"
"46","536460","543370"
"45","527370","582210"
"45","548230","591340"
"45","533360","530830"
"45","540260","582210"
"45","560650","590070"
"45","514630","526020"
"45","589680","591340"
"45","537050","574760"
"45","535640","589680"
"45","533360","540120"
"45","533520","540120"
"45","593580","593160"
"45","533520","591340"
"45","535640","574760"
"45","548080","591340"
"44","552790","555780"
"44","542730","542920"
"44","539230","548080"
"44","539590","590070"
"44","527870","578160"
"44","526020","564920"
"44","564920","577450"
"44","504340","540260"
"44","524180","528360"
"44","533910","539230"
"44","591340","592780"
"43","542920","591340"
"43","524950","578160"
"43","593160","592780"
"43","594310","594560"
"43","528180","527870"
"43","527870","533520"
"43","594930","593580"
"43","524180","527370"
"43","524360","548430"
"43","577450","575980"
"43","524360","530830"
"42","577450","589680"
"42","594310","591340"
"42","564920","594310"
"42","524180","517090"
"42","594560","593580"
"42","539230","573280"
"42","591170","592780"
"42","504340","543370"
"42","548080","574760"
"42","536460","590070"
"42","533910","508880"
"42","548080","542920"
"42","560040","561060"
"42","573280","590070"
"42","593160","594560"
"42","518860","564920"
"42","560650","598450"
"42","533520","540260"
"41","535640","590070"
"41","518280","573280"
"41","543370","548430"
"41","504340","543770"
"41","542920","593160"
"41","533360","574760"
"41","539590","577450"
"41","573280","586330"
"41","528360","582210"
"41","569850","569540"
"41","526020","533910"
"41","533360","539230"
"40","528360","590070"
"40","594930","592780"
"40","530830","504340"
"40","537870","594310"
"40","522030","524360"
"40","564920","598450"
"40","533520","587540"
"40","536460","542920"
"40","555780","562470"
"40","560650","578160"
"40","535640","591340"
"39","524950","574760"
"39","592780","594310"
"39","564920","592780"
"39","587540","591170"
"39","524180","582210"
"39","527370","564920"
"39","564920","594560"
"39","594310","594930"
"39","533520","539230"
"39","539230","548430"
"39","594310","569850"
"39","574760","587540"
"39","542590","586330"
"39","548080","587540"
"39","586330","598450"
"39","522030","528180"
"39","514630","518860"
"38","518860","573280"
"38","533520","574760"
"38","574760","591170"
"38","536460","545110"
"38","535640","593580"
"38","517090","518110"
"38","561670","598450"
"38","533910","574760"
"38","552790","560650"
"38","582210","593580"
"38","545110","548430"
"38","524360","527370"
"38","542590","583670"
"38","564920","575980"
"38","522030","537870"
"38","543770","577450"
"38","552280","560650"
"37","536460","587540"
"37","560650","583450"
"37","592780","594560"
