"StartDate","Count","Class"
"01-01","6","M"
"01-06","8","H"
"01-11","8","H"
"01-16","9","H"
"01-21","7","H"
"01-26","8","H"
"01-31","8","H"
"02-05","6","M"
"02-10","6","M"
"02-15","8","H"
"02-20","8","H"
"02-25","7","H"
"03-02","5","M"
"03-07","4","M"
"03-12","1","L"
"03-17","2","L"
"03-22","3","L"
"03-27","2","L"
"04-01","0","L"
"04-06","0","L"
"04-11","1","L"
"04-16","0","L"
"04-21","0","L"
"04-26","0","L"
"05-01","0","L"
"05-06","0","L"
"05-11","2","L"
"05-16","2","L"
"05-21","4","M"
"05-26","3","L"
"05-31","0","L"
"06-05","0","L"
"06-10","2","L"
"06-15","2","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","3","L"
"07-25","1","L"
"07-30","0","L"
"08-04","1","L"
"08-09","2","L"
"08-14","3","L"
"08-19","1","L"
"08-24","2","L"
"08-29","2","L"
"09-03","1","L"
"09-08","1","L"
"09-13","0","L"
"09-18","2","L"
"09-23","4","M"
"09-28","5","M"
"10-03","7","H"
"10-08","5","M"
"10-13","8","H"
"10-18","7","H"
"10-23","8","H"
"10-28","7","H"
"11-02","5","M"
"11-07","5","M"
"11-12","5","M"
"11-17","7","H"
"11-22","9","H"
"11-27","8","H"
"12-02","8","H"
