"StartDate","Count","Class"
"01-01","1","L"
"01-06","0","L"
"01-11","1","L"
"01-16","4","M"
"01-21","3","L"
"01-26","4","M"
"01-31","2","L"
"02-05","0","L"
"02-10","0","L"
"02-15","3","L"
"02-20","1","L"
"02-25","0","L"
"03-02","0","L"
"03-07","0","L"
"03-12","1","L"
"03-17","1","L"
"03-22","1","L"
"03-27","1","L"
"04-01","2","L"
"04-06","1","L"
"04-11","1","L"
"04-16","2","L"
"04-21","4","M"
"04-26","3","L"
"05-01","4","M"
"05-06","5","M"
"05-11","4","M"
"05-16","3","L"
"05-21","3","L"
"05-26","0","L"
"05-31","3","L"
"06-05","3","L"
"06-10","3","L"
"06-15","3","L"
"06-20","4","M"
"06-25","2","L"
"06-30","3","L"
"07-05","4","M"
"07-10","4","M"
"07-15","4","M"
"07-20","4","M"
"07-25","4","M"
"07-30","2","L"
"08-04","3","L"
"08-09","4","M"
"08-14","4","M"
"08-19","3","L"
"08-24","5","M"
"08-29","8","H"
"09-03","6","M"
"09-08","6","M"
"09-13","4","M"
"09-18","3","L"
"09-23","1","L"
"09-28","4","M"
"10-03","4","M"
"10-08","5","M"
"10-13","3","L"
"10-18","2","L"
"10-23","3","L"
"10-28","0","L"
"11-02","0","L"
"11-07","0","L"
"11-12","0","L"
"11-17","1","L"
"11-22","2","L"
"11-27","2","L"
"12-02","2","L"
