"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","3","L"
"01-16","3","L"
"01-21","3","L"
"01-26","2","L"
"01-31","1","L"
"02-05","0","L"
"02-10","3","L"
"02-15","6","M"
"02-20","4","M"
"02-25","4","M"
"03-02","5","M"
"03-07","4","M"
"03-12","4","M"
"03-17","3","L"
"03-22","4","M"
"03-27","3","L"
"04-01","2","L"
"04-06","5","M"
"04-11","2","L"
"04-16","1","L"
"04-21","3","L"
"04-26","4","M"
"05-01","4","M"
"05-06","4","M"
"05-11","2","L"
"05-16","3","L"
"05-21","3","L"
"05-26","1","L"
"05-31","1","L"
"06-05","2","L"
"06-10","0","L"
"06-15","2","L"
"06-20","1","L"
"06-25","0","L"
"06-30","1","L"
"07-05","3","L"
"07-10","1","L"
"07-15","2","L"
"07-20","4","M"
"07-25","4","M"
"07-30","3","L"
"08-04","5","M"
"08-09","4","M"
"08-14","2","L"
"08-19","3","L"
"08-24","3","L"
"08-29","1","L"
"09-03","0","L"
"09-08","0","L"
"09-13","2","L"
"09-18","2","L"
"09-23","5","M"
"09-28","7","H"
"10-03","7","H"
"10-08","5","M"
"10-13","4","M"
"10-18","6","M"
"10-23","4","M"
"10-28","3","L"
"11-02","6","M"
"11-07","5","M"
"11-12","3","L"
"11-17","2","L"
"11-22","1","L"
"11-27","3","L"
"12-02","4","M"
