"StartDate","Count","Class"
"01-01","6","M"
"01-06","6","M"
"01-11","7","H"
"01-16","9","H"
"01-21","7","H"
"01-26","9","H"
"01-31","9","H"
"02-05","8","H"
"02-10","9","H"
"02-15","8","H"
"02-20","8","H"
"02-25","8","H"
"03-02","7","H"
"03-07","7","H"
"03-12","2","L"
"03-17","2","L"
"03-22","1","L"
"03-27","1","L"
"04-01","0","L"
"04-06","0","L"
"04-11","0","L"
"04-16","0","L"
"04-21","0","L"
"04-26","0","L"
"05-01","2","L"
"05-06","2","L"
"05-11","3","L"
"05-16","3","L"
"05-21","2","L"
"05-26","0","L"
"05-31","1","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","0","L"
"07-05","1","L"
"07-10","1","L"
"07-15","1","L"
"07-20","2","L"
"07-25","1","L"
"07-30","2","L"
"08-04","1","L"
"08-09","0","L"
"08-14","1","L"
"08-19","0","L"
"08-24","1","L"
"08-29","1","L"
"09-03","0","L"
"09-08","1","L"
"09-13","3","L"
"09-18","3","L"
"09-23","3","L"
"09-28","6","M"
"10-03","6","M"
"10-08","8","H"
"10-13","8","H"
"10-18","4","M"
"10-23","4","M"
"10-28","6","M"
"11-02","4","M"
"11-07","7","H"
"11-12","7","H"
"11-17","8","H"
"11-22","8","H"
"11-27","8","H"
"12-02","6","M"
