"StartDate","Count","Class"
"01-01","4","M"
"01-06","4","M"
"01-11","3","L"
"01-16","4","M"
"01-21","5","M"
"01-26","3","L"
"01-31","5","M"
"02-05","6","M"
"02-10","4","M"
"02-15","2","L"
"02-20","5","M"
"02-25","5","M"
"03-02","4","M"
"03-07","4","M"
"03-12","3","L"
"03-17","3","L"
"03-22","2","L"
"03-27","2","L"
"04-01","2","L"
"04-06","2","L"
"04-11","2","L"
"04-16","3","L"
"04-21","1","L"
"04-26","1","L"
"05-01","1","L"
"05-06","1","L"
"05-11","1","L"
"05-16","0","L"
"05-21","0","L"
"05-26","1","L"
"05-31","1","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","1","L"
"07-05","0","L"
"07-10","0","L"
"07-15","1","L"
"07-20","2","L"
"07-25","1","L"
"07-30","1","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","2","L"
"08-29","4","M"
"09-03","5","M"
"09-08","5","M"
"09-13","5","M"
"09-18","7","H"
"09-23","4","M"
"09-28","3","L"
"10-03","5","M"
"10-08","4","M"
"10-13","6","M"
"10-18","4","M"
"10-23","7","H"
"10-28","4","M"
"11-02","4","M"
"11-07","6","M"
"11-12","5","M"
"11-17","6","M"
"11-22","7","H"
"11-27","6","M"
"12-02","8","H"
