"StartDate","Count","Class"
"01-01","5","M"
"01-06","7","H"
"01-11","6","M"
"01-16","5","M"
"01-21","8","H"
"01-26","7","H"
"01-31","8","H"
"02-05","9","H"
"02-10","10","H"
"02-15","9","H"
"02-20","8","H"
"02-25","8","H"
"03-02","8","H"
"03-07","7","H"
"03-12","6","M"
"03-17","8","H"
"03-22","8","H"
"03-27","9","H"
"04-01","8","H"
"04-06","8","H"
"04-11","7","H"
"04-16","6","M"
"04-21","4","M"
"04-26","7","H"
"05-01","4","M"
"05-06","3","L"
"05-11","5","M"
"05-16","5","M"
"05-21","2","L"
"05-26","2","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","0","L"
"06-20","0","L"
"06-25","0","L"
"06-30","0","L"
"07-05","2","L"
"07-10","2","L"
"07-15","3","L"
"07-20","4","M"
"07-25","3","L"
"07-30","2","L"
"08-04","2","L"
"08-09","4","M"
"08-14","2","L"
"08-19","2","L"
"08-24","4","M"
"08-29","2","L"
"09-03","3","L"
"09-08","3","L"
"09-13","4","M"
"09-18","5","M"
"09-23","7","H"
"09-28","8","H"
"10-03","8","H"
"10-08","8","H"
"10-13","8","H"
"10-18","8","H"
"10-23","8","H"
"10-28","8","H"
"11-02","8","H"
"11-07","8","H"
"11-12","8","H"
"11-17","8","H"
"11-22","9","H"
"11-27","8","H"
"12-02","7","H"
