"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","2","L"
"01-16","0","L"
"01-21","1","L"
"01-26","0","L"
"01-31","3","L"
"02-05","5","M"
"02-10","4","M"
"02-15","4","M"
"02-20","4","M"
"02-25","4","M"
"03-02","3","L"
"03-07","3","L"
"03-12","2","L"
"03-17","2","L"
"03-22","4","M"
"03-27","4","M"
"04-01","5","M"
"04-06","4","M"
"04-11","5","M"
"04-16","4","M"
"04-21","3","L"
"04-26","3","L"
"05-01","3","L"
"05-06","3","L"
"05-11","3","L"
"05-16","4","M"
"05-21","2","L"
"05-26","1","L"
"05-31","3","L"
"06-05","3","L"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","2","L"
"06-30","4","M"
"07-05","4","M"
"07-10","4","M"
"07-15","4","M"
"07-20","4","M"
"07-25","4","M"
"07-30","1","L"
"08-04","0","L"
"08-09","4","M"
"08-14","2","L"
"08-19","3","L"
"08-24","3","L"
"08-29","4","M"
"09-03","5","M"
"09-08","5","M"
"09-13","4","M"
"09-18","10","H"
"09-23","7","H"
"09-28","7","H"
"10-03","7","H"
"10-08","8","H"
"10-13","4","M"
"10-18","3","L"
"10-23","2","L"
"10-28","3","L"
"11-02","2","L"
"11-07","4","M"
"11-12","4","M"
"11-17","3","L"
"11-22","2","L"
"11-27","2","L"
"12-02","0","L"
