"StartDate","Count","Class"
"01-01","3","L"
"01-06","3","L"
"01-11","3","L"
"01-16","3","L"
"01-21","4","M"
"01-26","5","M"
"01-31","4","M"
"02-05","5","M"
"02-10","3","L"
"02-15","5","M"
"02-20","4","M"
"02-25","4","M"
"03-02","8","H"
"03-07","8","H"
"03-12","7","H"
"03-17","6","M"
"03-22","7","H"
"03-27","7","H"
"04-01","7","H"
"04-06","5","M"
"04-11","6","M"
"04-16","8","H"
"04-21","8","H"
"04-26","6","M"
"05-01","6","M"
"05-06","7","H"
"05-11","9","H"
"05-16","5","M"
"05-21","3","L"
"05-26","1","L"
"05-31","2","L"
"06-05","3","L"
"06-10","3","L"
"06-15","3","L"
"06-20","3","L"
"06-25","1","L"
"06-30","1","L"
"07-05","3","L"
"07-10","2","L"
"07-15","2","L"
"07-20","1","L"
"07-25","2","L"
"07-30","3","L"
"08-04","3","L"
"08-09","2","L"
"08-14","1","L"
"08-19","1","L"
"08-24","2","L"
"08-29","3","L"
"09-03","4","M"
"09-08","6","M"
"09-13","6","M"
"09-18","5","M"
"09-23","5","M"
"09-28","6","M"
"10-03","3","L"
"10-08","7","H"
"10-13","6","M"
"10-18","4","M"
"10-23","2","L"
"10-28","4","M"
"11-02","5","M"
"11-07","4","M"
"11-12","3","L"
"11-17","2","L"
"11-22","2","L"
"11-27","0","L"
"12-02","1","L"
