"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","7","H"
"01-16","7","H"
"01-21","5","M"
"01-26","5","M"
"01-31","4","M"
"02-05","1","L"
"02-10","5","M"
"02-15","6","M"
"02-20","6","M"
"02-25","5","M"
"03-02","6","M"
"03-07","5","M"
"03-12","3","L"
"03-17","3","L"
"03-22","3","L"
"03-27","2","L"
"04-01","3","L"
"04-06","5","M"
"04-11","2","L"
"04-16","1","L"
"04-21","3","L"
"04-26","1","L"
"05-01","0","L"
"05-06","1","L"
"05-11","4","M"
"05-16","2","L"
"05-21","3","L"
"05-26","4","M"
"05-31","3","L"
"06-05","4","M"
"06-10","2","L"
"06-15","2","L"
"06-20","2","L"
"06-25","1","L"
"06-30","0","L"
"07-05","0","L"
"07-10","0","L"
"07-15","1","L"
"07-20","1","L"
"07-25","2","L"
"07-30","3","L"
"08-04","2","L"
"08-09","2","L"
"08-14","1","L"
"08-19","4","M"
"08-24","5","M"
"08-29","4","M"
"09-03","5","M"
"09-08","5","M"
"09-13","5","M"
"09-18","5","M"
"09-23","2","L"
"09-28","2","L"
"10-03","3","L"
"10-08","3","L"
"10-13","3","L"
"10-18","2","L"
"10-23","2","L"
"10-28","4","M"
"11-02","5","M"
"11-07","4","M"
"11-12","5","M"
"11-17","5","M"
"11-22","4","M"
"11-27","5","M"
"12-02","7","H"
