"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","6","M"
"01-16","6","M"
"01-21","6","M"
"01-26","6","M"
"01-31","6","M"
"02-05","4","M"
"02-10","5","M"
"02-15","5","M"
"02-20","6","M"
"02-25","5","M"
"03-02","2","L"
"03-07","4","M"
"03-12","4","M"
"03-17","2","L"
"03-22","4","M"
"03-27","4","M"
"04-01","3","L"
"04-06","2","L"
"04-11","1","L"
"04-16","2","L"
"04-21","2","L"
"04-26","2","L"
"05-01","2","L"
"05-06","2","L"
"05-11","2","L"
"05-16","3","L"
"05-21","3","L"
"05-26","4","M"
"05-31","4","M"
"06-05","3","L"
"06-10","3","L"
"06-15","2","L"
"06-20","1","L"
"06-25","1","L"
"06-30","3","L"
"07-05","2","L"
"07-10","2","L"
"07-15","2","L"
"07-20","2","L"
"07-25","4","M"
"07-30","5","M"
"08-04","5","M"
"08-09","8","H"
"08-14","6","M"
"08-19","5","M"
"08-24","5","M"
"08-29","8","H"
"09-03","6","M"
"09-08","5","M"
"09-13","5","M"
"09-18","6","M"
"09-23","3","L"
"09-28","4","M"
"10-03","5","M"
"10-08","5","M"
"10-13","5","M"
"10-18","6","M"
"10-23","7","H"
"10-28","7","H"
"11-02","6","M"
"11-07","5","M"
"11-12","3","L"
"11-17","4","M"
"11-22","5","M"
"11-27","3","L"
"12-02","4","M"
