"StartDate","Count","Class"
"01-01","5","M"
"01-06","4","M"
"01-11","4","M"
"01-16","4","M"
"01-21","3","L"
"01-26","3","L"
"01-31","5","M"
"02-05","3","L"
"02-10","3","L"
"02-15","2","L"
"02-20","3","L"
"02-25","5","M"
"03-02","3","L"
"03-07","4","M"
"03-12","4","M"
"03-17","3","L"
"03-22","3","L"
"03-27","4","M"
"04-01","3","L"
"04-06","5","M"
"04-11","5","M"
"04-16","4","M"
"04-21","5","M"
"04-26","4","M"
"05-01","3","L"
"05-06","3","L"
"05-11","3","L"
"05-16","3","L"
"05-21","1","L"
"05-26","1","L"
"05-31","0","L"
"06-05","0","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","1","L"
"06-30","1","L"
"07-05","2","L"
"07-10","3","L"
"07-15","2","L"
"07-20","1","L"
"07-25","1","L"
"07-30","0","L"
"08-04","0","L"
"08-09","1","L"
"08-14","0","L"
"08-19","0","L"
"08-24","0","L"
"08-29","1","L"
"09-03","1","L"
"09-08","1","L"
"09-13","2","L"
"09-18","2","L"
"09-23","4","M"
"09-28","4","M"
"10-03","3","L"
"10-08","5","M"
"10-13","3","L"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","5","M"
"11-07","7","H"
"11-12","7","H"
"11-17","5","M"
"11-22","4","M"
"11-27","4","M"
"12-02","6","M"
