"StartDate","Count","Class"
"01-01","4","M"
"01-06","5","M"
"01-11","5","M"
"01-16","7","H"
"01-21","5","M"
"01-26","5","M"
"01-31","1","L"
"02-05","1","L"
"02-10","3","L"
"02-15","3","L"
"02-20","5","M"
"02-25","5","M"
"03-02","6","M"
"03-07","4","M"
"03-12","4","M"
"03-17","3","L"
"03-22","5","M"
"03-27","4","M"
"04-01","4","M"
"04-06","6","M"
"04-11","3","L"
"04-16","1","L"
"04-21","0","L"
"04-26","0","L"
"05-01","1","L"
"05-06","0","L"
"05-11","0","L"
"05-16","0","L"
"05-21","0","L"
"05-26","2","L"
"05-31","2","L"
"06-05","2","L"
"06-10","3","L"
"06-15","1","L"
"06-20","1","L"
"06-25","0","L"
"06-30","1","L"
"07-05","3","L"
"07-10","1","L"
"07-15","1","L"
"07-20","0","L"
"07-25","0","L"
"07-30","0","L"
"08-04","0","L"
"08-09","0","L"
"08-14","2","L"
"08-19","4","M"
"08-24","4","M"
"08-29","5","M"
"09-03","4","M"
"09-08","3","L"
"09-13","2","L"
"09-18","2","L"
"09-23","1","L"
"09-28","1","L"
"10-03","1","L"
"10-08","1","L"
"10-13","2","L"
"10-18","1","L"
"10-23","1","L"
"10-28","1","L"
"11-02","1","L"
"11-07","1","L"
"11-12","4","M"
"11-17","4","M"
"11-22","4","M"
"11-27","6","M"
"12-02","6","M"
