"StartDate","Count","Class"
"01-01","4","M"
"01-06","3","L"
"01-11","2","L"
"01-16","3","L"
"01-21","3","L"
"01-26","6","M"
"01-31","4","M"
"02-05","3","L"
"02-10","1","L"
"02-15","3","L"
"02-20","3","L"
"02-25","3","L"
"03-02","5","M"
"03-07","7","H"
"03-12","7","H"
"03-17","7","H"
"03-22","7","H"
"03-27","4","M"
"04-01","7","H"
"04-06","4","M"
"04-11","4","M"
"04-16","3","L"
"04-21","4","M"
"04-26","2","L"
"05-01","3","L"
"05-06","3","L"
"05-11","2","L"
"05-16","2","L"
"05-21","3","L"
"05-26","2","L"
"05-31","2","L"
"06-05","1","L"
"06-10","1","L"
"06-15","1","L"
"06-20","2","L"
"06-25","2","L"
"06-30","2","L"
"07-05","3","L"
"07-10","3","L"
"07-15","2","L"
"07-20","0","L"
"07-25","0","L"
"07-30","1","L"
"08-04","0","L"
"08-09","0","L"
"08-14","0","L"
"08-19","1","L"
"08-24","2","L"
"08-29","4","M"
"09-03","2","L"
"09-08","2","L"
"09-13","1","L"
"09-18","3","L"
"09-23","2","L"
"09-28","1","L"
"10-03","2","L"
"10-08","3","L"
"10-13","2","L"
"10-18","2","L"
"10-23","2","L"
"10-28","1","L"
"11-02","1","L"
"11-07","3","L"
"11-12","5","M"
"11-17","6","M"
"11-22","6","M"
"11-27","6","M"
"12-02","3","L"
