"StartDate","Count","Class"
"01-01","5","M"
"01-06","6","M"
"01-11","4","M"
"01-16","8","H"
"01-21","4","M"
"01-26","4","M"
"01-31","4","M"
"02-05","3","L"
"02-10","4","M"
"02-15","5","M"
"02-20","6","M"
"02-25","8","H"
"03-02","8","H"
"03-07","7","H"
"03-12","6","M"
"03-17","6","M"
"03-22","6","M"
"03-27","6","M"
"04-01","5","M"
"04-06","6","M"
"04-11","5","M"
"04-16","4","M"
"04-21","4","M"
"04-26","3","L"
"05-01","2","L"
"05-06","0","L"
"05-11","1","L"
"05-16","0","L"
"05-21","2","L"
"05-26","4","M"
"05-31","3","L"
"06-05","5","M"
"06-10","5","M"
"06-15","3","L"
"06-20","4","M"
"06-25","3","L"
"06-30","1","L"
"07-05","2","L"
"07-10","2","L"
"07-15","1","L"
"07-20","1","L"
"07-25","1","L"
"07-30","2","L"
"08-04","1","L"
"08-09","2","L"
"08-14","2","L"
"08-19","2","L"
"08-24","4","M"
"08-29","8","H"
"09-03","7","H"
"09-08","6","M"
"09-13","6","M"
"09-18","5","M"
"09-23","4","M"
"09-28","5","M"
"10-03","4","M"
"10-08","5","M"
"10-13","4","M"
"10-18","4","M"
"10-23","3","L"
"10-28","4","M"
"11-02","5","M"
"11-07","3","L"
"11-12","6","M"
"11-17","6","M"
"11-22","7","H"
"11-27","7","H"
"12-02","9","H"
