"StartDate","Count","Class"
"01-01","2","L"
"01-06","3","L"
"01-11","4","M"
"01-16","5","M"
"01-21","4","M"
"01-26","4","M"
"01-31","4","M"
"02-05","3","L"
"02-10","1","L"
"02-15","2","L"
"02-20","3","L"
"02-25","2","L"
"03-02","3","L"
"03-07","1","L"
"03-12","1","L"
"03-17","2","L"
"03-22","1","L"
"03-27","3","L"
"04-01","4","M"
"04-06","1","L"
"04-11","7","H"
"04-16","6","M"
"04-21","6","M"
"04-26","6","M"
"05-01","5","M"
"05-06","4","M"
"05-11","4","M"
"05-16","4","M"
"05-21","4","M"
"05-26","3","L"
"05-31","2","L"
"06-05","2","L"
"06-10","4","M"
"06-15","3","L"
"06-20","3","L"
"06-25","3","L"
"06-30","0","L"
"07-05","2","L"
"07-10","4","M"
"07-15","2","L"
"07-20","4","M"
"07-25","6","M"
"07-30","5","M"
"08-04","6","M"
"08-09","5","M"
"08-14","4","M"
"08-19","4","M"
"08-24","4","M"
"08-29","6","M"
"09-03","4","M"
"09-08","5","M"
"09-13","3","L"
"09-18","2","L"
"09-23","2","L"
"09-28","3","L"
"10-03","2","L"
"10-08","4","M"
"10-13","3","L"
"10-18","4","M"
"10-23","5","M"
"10-28","4","M"
"11-02","2","L"
"11-07","0","L"
"11-12","2","L"
"11-17","0","L"
"11-22","2","L"
"11-27","0","L"
"12-02","1","L"
