"StartDate","Count","Class"
"01-01","1","L"
"01-06","2","L"
"01-11","2","L"
"01-16","4","M"
"01-21","3","L"
"01-26","4","M"
"01-31","4","M"
"02-05","3","L"
"02-10","3","L"
"02-15","5","M"
"02-20","5","M"
"02-25","6","M"
"03-02","7","H"
"03-07","7","H"
"03-12","4","M"
"03-17","4","M"
"03-22","4","M"
"03-27","6","M"
"04-01","5","M"
"04-06","6","M"
"04-11","7","H"
"04-16","6","M"
"04-21","8","H"
"04-26","5","M"
"05-01","5","M"
"05-06","3","L"
"05-11","3","L"
"05-16","4","M"
"05-21","2","L"
"05-26","1","L"
"05-31","1","L"
"06-05","0","L"
"06-10","0","L"
"06-15","2","L"
"06-20","2","L"
"06-25","2","L"
"06-30","2","L"
"07-05","0","L"
"07-10","3","L"
"07-15","2","L"
"07-20","0","L"
"07-25","0","L"
"07-30","0","L"
"08-04","3","L"
"08-09","2","L"
"08-14","3","L"
"08-19","1","L"
"08-24","2","L"
"08-29","1","L"
"09-03","3","L"
"09-08","1","L"
"09-13","2","L"
"09-18","2","L"
"09-23","3","L"
"09-28","2","L"
"10-03","2","L"
"10-08","4","M"
"10-13","2","L"
"10-18","4","M"
"10-23","3","L"
"10-28","2","L"
"11-02","1","L"
"11-07","1","L"
"11-12","0","L"
"11-17","0","L"
"11-22","1","L"
"11-27","1","L"
"12-02","2","L"
